datasize,optim,lr,wdecay,dropout,encoder,train_DIQ_yz_toagg,test_DIQ_yz_toagg,train_H_Q_yCz_toagg,test_H_Q_yCz_toagg,train_acc_toagg,test_acc_toagg,train_loglike_toagg,test_loglike_toagg,run
b32,adam,0.0001,0.0,0.0,cnnninw2d2,3.3206763138733777,-0.20542389440079467,0.0012517105043577206,3.527351918692786,0.9999555555555556,0.6806,-0.0008681380789120278,-2.441890192259633,0
b32,adam,0.0001,0.0,0.0,cnnninw8d8,3.308037730083452,1.8191228023352333,0.013890292130108835,1.5028052195763817,0.9989333333333332,0.7608,-0.009632510033389174,-1.0417886982810058,0
b32,adam,0.0001,0.0,0.25,cnnninw8d4,3.3218165658938603,1.2144925106828586,0.00011145650713796743,2.1074355157514733,0.9999777777777776,0.7911,-7.732654111380018e-05,-1.4614324202280662,0
b32,adam,0.0001,0.0,0.25,cnnninw2d2,3.310191420010837,1.50780377296594,0.011736603602403141,1.8141242512308369,0.9986222222222222,0.7348,-0.008139535572952569,-1.258218496638845,0
b32,adam,0.0001,0.0,0.25,cnnninw8d8,3.320974009547068,1.8802751931138693,0.00095401352104344,1.4416528309876926,1.0,0.7927,-0.0006615894841949244,-0.9986544096341602,0
b32,adam,0.0001,0.0,0.25,cnnninw2d4,3.321687399112509,1.6806711781139192,0.00024062679571385355,1.6412568460650052,0.9999777777777776,0.7897,-0.00016692939584099582,-1.1379372788559596,0
b32,adam,0.0001,0.0,0.25,cnnninw4d4,3.3219271958425014,1.3140173761989362,8.293548454784642e-07,2.0079106501401798,1.0,0.8007,-6.012936370915946e-07,-1.3916066748472438,0
b32,adam,0.0001,0.0,0.25,cnnninw8d2,3.3218248803817216,1.263016922786213,0.00010314452244383189,2.0589111010297043,1.0,0.7929,-7.154750983544571e-05,-1.4265825098477758,0
b32,adam,0.0001,0.0,0.25,cnnninw2d8,3.2813891264760247,2.12121123970507,0.04053890009562259,1.200716779540522,0.9955555555555556,0.7801,-0.028109566068615262,-0.8325343418419545,0
b32,adam,0.0001,0.0,0.25,cnnninw4d8,3.3217664634240966,1.7449487394418202,0.00016156110523517464,1.5769792813272143,1.0,0.7932,-0.00011207892040044606,-1.092325591295243,0
b32,adam,0.0001,0.0,0.5,cnnninw8d8,3.321763569358061,1.4302784135928168,0.0001644549014513789,1.8916496107943903,1.0,0.8186,-0.00011411783262258772,-1.3010288584404817,0
b32,adam,0.0001,0.0,0.5,cnnninw2d2,2.8330636026169613,2.0080646108895444,0.4888644212646398,1.313863411498146,0.8723555555555556,0.725,-0.33902465096896955,-0.9116433303310256,0
b32,adam,0.0001,0.0,0.5,cnnninw8d4,3.321927851620683,1.1513511243338783,1.8160854312419775e-07,2.170576904004755,1.0,0.8242,-1.4344876566951824e-07,-1.4962337573305502,0
b32,adam,0.0001,0.0,0.5,cnnninw2d8,2.37356776791256,2.050420835376167,0.9483602564217948,1.2715071889158256,0.7591555555555556,0.6835,-0.6574838388126498,-0.8817526000977028,0
b32,adam,0.0001,0.0,0.5,cnnninw4d8,3.243336904108228,2.1465866017265443,0.07859112106114044,1.1753414222321952,0.9843777777777778,0.8055,-0.05450233809726674,-0.8139527132763602,0
b32,adam,0.0001,0.0,0.5,cnnninw8d2,3.3219259922268884,1.1446889753158862,2.034791854088464e-06,2.177239048452423,1.0,0.8276,-1.4293653693736509e-06,-1.493056012710285,0
b32,adam,0.0001,0.0,0.5,cnnninw2d4,3.0274661871754875,2.2979229254463607,0.29446183872629583,1.0240050939896617,0.9303333333333332,0.787,-0.204195190462759,-0.7099236554869103,0
b32,adam,0.0001,0.0,0.5,cnnninw4d4,3.3193974735555534,1.7978181404808458,0.002530550551192148,1.5241098820496672,0.9995111111111112,0.8215,-0.0017550207194043375,-1.0565178069640169,0
b32,adam,0.00032,0.0,0.0,cnnninw8d2,3.318228519293291,1.4310752705644114,0.003699506567805817,1.8908527541560487,0.9990666666666668,0.7879,-0.0025656394366402697,-1.3100040301140758,0
b32,adam,0.00032,0.0,0.0,cnnninw2d8,3.3143973336968764,1.471346007368435,0.007530690228328899,1.850582018923074,0.9996,0.7437,-0.005220800909185833,-1.282853278010689,0
b32,adam,0.00032,0.0,0.0,cnnninw4d8,3.3171337664169718,1.65969687033766,0.004794256271890086,1.662231155858634,0.9995555555555556,0.775,-0.003323017050260469,-1.1516553002234085,0
b32,adam,0.00032,0.0,0.0,cnnninw2d4,3.3191026473773992,0.4753801316118088,0.0028253773840098946,2.846547891537602,0.9993111111111111,0.735,-0.0019594938057425925,-1.9735911642105688,0
b32,adam,0.00032,0.0,0.0,cnnninw4d4,3.317486428841684,1.0909648459559431,0.0044415962984545145,2.2309631831920185,0.9989333333333332,0.7642,-0.003080371411958759,-1.5443719177010884,0
b32,adam,0.00032,0.0,0.0,cnnninw2d2,3.3202319851816338,0.08325821408829369,0.0016960393560089394,3.238669809632408,0.9997555555555556,0.718,-0.0011761813081547464,-2.2452304112317534,0
b32,adam,0.00032,0.0,0.0,cnnninw8d8,3.2994602548372858,1.9089322143469372,0.02246776907468134,1.4129958084216132,0.9977555555555556,0.7829999999999999,-0.015578767130258553,-0.9789832542527728,0
b32,adam,0.00032,0.0,0.0,cnnninw8d4,3.318620395219826,1.5126008313303938,0.003307627506508325,1.8093271925807382,0.9993111111111111,0.7935,-0.002293943757947036,-1.2536506367712479,0
b32,adam,0.00032,0.0,0.25,cnnninw2d4,3.321927736393509,1.2784244187723717,2.912979020830549e-07,2.0435036070073567,1.0,0.8168,-2.257062204642403e-07,-1.4169526950677358,0
b32,adam,0.00032,0.0,0.25,cnnninw4d4,3.32191214225948,1.2916153330391589,1.5879616522162446e-05,2.030312690134056,1.0,0.8091,-1.1037341692875833e-05,-1.4073014540759787,0
b32,adam,0.00032,0.0,0.25,cnnninw2d8,3.3210932296815288,1.8199591968006217,0.000834795165556389,1.5019688276818004,0.9999111111111112,0.8012,-0.0005789301149919349,-1.0413878304606063,0
b32,adam,0.00032,0.0,0.25,cnnninw4d8,3.3217490680182165,1.7758835858811204,0.00017895746462621068,1.5460444409578753,1.0,0.8077,-0.00012414456273326536,-1.0727817092357033,0
b32,adam,0.00032,0.0,0.25,cnnninw8d2,3.3213314432240413,1.1351231877415324,0.0005965796390914838,2.1868048375978257,0.9998444444444444,0.802,-0.00041375962863672745,-1.5134704503261998,0
b32,adam,0.00032,0.0,0.25,cnnninw8d4,3.3216774821196706,1.3666829952416708,0.00025054109986745644,1.9552450261938683,0.9999555555555556,0.8094,-0.00017377720996798366,-1.3557832424152094,0
b32,adam,0.00032,0.0,0.25,cnnninw8d8,3.3198651669291466,1.8051270539768207,0.0020628573406924907,1.5168009734572694,0.9998666666666668,0.7973,-0.0014304942481996176,-1.0506222418168771,0
b32,adam,0.00032,0.0,0.25,cnnninw2d2,3.3218656923216803,0.8560345481378964,6.233098145462724e-05,2.4658934749162995,0.9999777777777776,0.757,-4.328008180230065e-05,-1.7098929464459178,0
b32,adam,0.00032,0.0,0.5,cnnninw2d4,3.3017530178634003,2.2212721535953848,0.020175005218579897,1.100655871244094,0.9964,0.8257,-0.013991657172787412,-0.7628375215462067,0
b32,adam,0.00032,0.0,0.5,cnnninw4d4,3.3219237012395477,1.3315058588600768,4.3245400264685735e-06,1.9904221673957263,1.0,0.8389,-3.022379033005033e-06,-1.3727277283380384,0
b32,adam,0.00032,0.0,0.5,cnnninw8d2,3.3219272604036094,1.047598352066625,7.695215050999883e-07,2.2743296726300306,1.0,0.8259,-5.421711378630789e-07,-1.5455841192590087,0
b32,adam,0.00032,0.0,0.5,cnnninw2d8,3.0776806706304485,2.3261236611265725,0.2442473510747568,0.9958043619276236,0.9490222222222222,0.7943,-0.16937372651338212,-0.6897782005566121,0
b32,adam,0.00032,0.0,0.5,cnnninw4d8,3.317078019001845,1.912293082989824,0.004850007728891125,1.4096349449679493,0.9992888888888888,0.8168,-0.0033633676159597037,-0.9752180676026876,0
b32,adam,0.00032,0.0,0.5,cnnninw8d4,3.321922100259636,0.9703615724850004,5.928084299179879e-06,2.3515664485057064,1.0,0.8289,-4.1229604205218106e-06,-1.6063190748479723,0
b32,adam,0.00032,0.0,0.5,cnnninw2d2,3.245378410892446,1.8234601588294908,0.07654961697573892,1.49846786974718,0.9845555555555556,0.7663,-0.05308720268842418,-1.0388069694057742,0
b32,adam,0.00032,0.0,0.5,cnnninw8d8,3.321698116256399,1.2601457990396518,0.00022990833995810116,2.0617822269662116,1.0,0.8131,-0.00015949486588266666,-1.4224022534097505,0
b32,adam,0.00032,0.0001,0.5,cnnninw2d2,3.281844220944305,1.7470328529802754,0.04008380261579415,1.574895173358841,0.9923555555555555,0.7619,-0.027798799882850674,-1.092887741532285,0
b32,adam,0.00032,0.0001,0.5,cnnninw8d8,3.3216816204697337,1.7837518366000142,0.00024640608405853933,1.53817618707308,0.9999555555555556,0.8271,-0.00017087624771312926,-1.0649048583557728,0
b32,adam,0.00032,0.0001,0.5,cnnninw8d4,3.3219243768435804,1.6758515716741642,3.6466402593139845e-06,1.6460764549148916,1.0,0.8387,-2.5808146101695686e-06,-1.1395847373850876,0
b32,adam,0.00032,0.0001,0.5,cnnninw8d2,3.3217758874818637,1.7579227941104782,0.00015213588755984088,1.5640052294912048,1.0,0.8395,-0.00010548062080257712,-1.0837182892421646,0
b32,adam,0.00032,0.0001,0.5,cnnninw2d8,3.1828965983156965,2.3759661791042785,0.13903142635954785,0.9459618366183564,0.9723555555555556,0.8151,-0.09641663676498748,-0.6558727453938236,0
b32,adam,0.00032,0.0001,0.5,cnnninw4d8,3.3213132071681453,1.927619342605908,0.0006148186576466723,1.394308676330236,0.9999333333333332,0.8299,-0.0004263440644513922,-0.9653357735886572,0
b32,adam,0.00032,0.0001,0.5,cnnninw2d4,3.318185629366812,2.1789351290407266,0.003742395027902364,1.1429928944181331,0.9994666666666666,0.8369,-0.0025951216308488373,-0.7916963068516567,0
b32,adam,0.00032,0.0001,0.5,cnnninw4d4,3.3219245063047,1.6551357317275512,3.5180963687124582e-06,1.6667922884568025,1.0,0.8435,-2.4886613266905518e-06,-1.155875443260039,0
b32,adam,0.00032,0.0001,0.25,cnnninw8d4,3.3218228891544843,1.7022418766356886,0.00010513409618487268,1.6196861488881489,1.0,0.8108,-7.293964849426876e-05,-1.1228601485857104,0
b32,adam,0.00032,0.0001,0.25,cnnninw8d8,3.318836427361896,1.9896462972933493,0.003091596215759823,1.3322817286887108,0.9999111111111112,0.8061,-0.002143533914732644,-0.9227178618813384,0
b32,adam,0.00032,0.0001,0.25,cnnninw2d2,3.3218904507439784,1.1729383419116084,3.757380824258182e-05,2.1489896854272668,1.0,0.7641,-2.6109893078000824e-05,-1.4900876727643748,0
b32,adam,0.00032,0.0001,0.25,cnnninw2d4,3.3219141722911627,1.7208029644938705,1.3851249654841349e-05,1.6011250606610086,1.0,0.8167,-9.667086984127753e-06,-1.1100090787095656,0
b32,adam,0.00032,0.0001,0.25,cnnninw4d4,3.3218811588585586,1.7406249686171071,4.6864706351787455e-05,1.5813030610783412,1.0,0.8134,-3.25621118689232e-05,-1.0948139388957254,0
b32,adam,0.00032,0.0001,0.25,cnnninw2d8,3.3211331931766925,1.945269372897407,0.0007948327454451707,1.3766586444200801,1.0,0.8092,-0.0005508189614143814,-0.9536740408725424,0
b32,adam,0.00032,0.0001,0.25,cnnninw4d8,3.3211489406645343,1.9382277776638919,0.0007790828565272616,1.3837002528170808,1.0,0.8122,-0.0005401749369820197,-0.9588203147868548,0
b32,adam,0.00032,0.0001,0.25,cnnninw8d2,3.3213940349638507,1.7036660022248094,0.0005339889732668666,1.6182620229717262,0.9999555555555556,0.815,-0.0003703631695958677,-1.1209956086123214,0
b32,adam,0.00032,0.0001,0.0,cnnninw8d2,3.3189880446330315,1.6596461496414088,0.0029399807313297698,1.6622818746743873,0.9994222222222222,0.7928,-0.0020389269899717213,-1.152039152703503,0
b32,adam,0.00032,0.0001,0.0,cnnninw2d8,3.1989210926224003,1.5317579888688109,0.12300693114402665,1.7901700357088266,0.9863555555555557,0.7188,-0.0853053619194358,-1.2403609859499571,0
b32,adam,0.00032,0.0001,0.0,cnnninw4d8,3.3116056570027346,1.886792348596616,0.010322366827733513,1.4351356750288706,0.9994444444444444,0.7763,-0.007157804078680254,-0.9946252379573371,0
b32,adam,0.00032,0.0001,0.0,cnnninw2d4,3.3199056423379747,0.9726056104270032,0.002022383846188292,2.3493224153884302,0.9995777777777778,0.7466,-0.001402600750901059,-1.6290152179153263,0
b32,adam,0.00032,0.0001,0.0,cnnninw4d4,3.3184684739522927,1.544384916750387,0.003459547469358754,1.7775431056373037,0.9993777777777778,0.7797,-0.0023992979126119464,-1.232930748017138,0
b32,adam,0.00032,0.0001,0.0,cnnninw2d2,3.320665772281476,0.5592649360053455,0.0012622498783672164,2.7626630875249263,0.9998444444444444,0.7190000000000001,-0.0008754515464013082,-1.915097648784892,0
b32,adam,0.00032,0.0001,0.0,cnnninw8d8,3.312151044162352,1.992953081481373,0.009776980007185144,1.3289749417632533,0.9995777777777778,0.7889,-0.006778117001777526,-0.9200382010187776,0
b32,adam,0.00032,0.0001,0.0,cnnninw8d4,3.317600200425333,1.590977386925548,0.0043278257836179895,1.7309506402705044,0.9990222222222224,0.7871,-0.0030014460056492537,-1.2003559360521918,0
b32,adam,0.00032,0.0005,0.5,cnnninw2d8,3.2160160868576257,2.3523794325015035,0.10591193541617007,0.9695485860775834,0.9819555555555556,0.8191,-0.07344489460510982,-0.6723355575814075,0
b32,adam,0.00032,0.0005,0.5,cnnninw4d8,3.3203078919297515,2.028694530264638,0.001620135269500613,1.293233493741709,0.9997777777777778,0.8293,-0.001123446086426217,-0.8970826258655731,0
b32,adam,0.00032,0.0005,0.5,cnnninw8d2,3.3218904299014165,1.9009617928879707,3.7593808737596705e-05,1.4209662337620823,1.0,0.8416,-2.612205666726071e-05,-0.9854200099068902,0
b32,adam,0.00032,0.0005,0.5,cnnninw2d4,3.3215556327722218,2.241473506053035,0.00037239276466739915,1.0804545187537138,1.0,0.8508,-0.00025822574658113654,-0.7487603572628709,0
b32,adam,0.00032,0.0005,0.5,cnnninw4d4,3.3218662587988015,1.9871676771785505,6.176501047874574e-05,1.334760350112717,1.0,0.8524,-4.287784290065512e-05,-0.924837105093694,0
b32,adam,0.00032,0.0005,0.5,cnnninw8d8,3.3215434427539248,1.727444398517426,0.0003845833018841205,1.5944836258935853,1.0,0.8191,-0.0002667152143799638,-1.1049140330122684,0
b32,adam,0.00032,0.0005,0.5,cnnninw2d2,3.315437665795636,1.930837597709875,0.006490357335305732,1.3910904267725472,0.9993777777777778,0.7824,-0.004501075283321093,-0.9648536794236949,0
b32,adam,0.00032,0.0005,0.5,cnnninw8d4,3.3219057647743035,1.8794357110136235,2.2257359983257945e-05,1.4424923097673126,1.0,0.8420000000000001,-1.5488995417240407e-05,-0.999273106937598,0
b32,adam,0.00032,0.0005,0.25,cnnninw8d4,3.3216559924211757,2.017719691172956,0.0002720332490497877,1.3042083294711078,1.0,0.8257,-0.00018859041114663741,-0.9035952839665892,0
b32,adam,0.00032,0.0005,0.25,cnnninw2d2,3.3217677536295422,1.5910507928068265,0.00016027215226186966,1.7308772298665092,1.0,0.7559999999999999,-0.00011119047382818509,-1.198694212154336,0
b32,adam,0.00032,0.0005,0.25,cnnninw8d8,3.319627537825638,1.9864553258822748,0.0023004887162230503,1.335472699076223,1.0,0.8165,-0.0015939710222628491,-0.9244084915456668,0
b32,adam,0.00032,0.0005,0.25,cnnninw2d4,3.3218157110099007,1.9815889726431608,0.00011231123965993369,1.340339052958039,1.0,0.8255,-7.79123813516776e-05,-0.929764808241262,0
b32,adam,0.00032,0.0005,0.25,cnnninw4d4,3.3217532851633322,2.0411976164522256,0.00017473886297165477,1.280730407310132,1.0,0.8271,-0.00012118477790426899,-0.8873687597407487,0
b32,adam,0.00032,0.0005,0.25,cnnninw8d2,3.3216881548672093,1.948816125004436,0.0002398696974430044,1.3731119023820462,1.0,0.8209,-0.00016629961883134632,-0.9515062996378064,0
b32,adam,0.00032,0.0005,0.25,cnnninw2d8,3.320857993914205,1.9240414372648291,0.0010700293766733788,1.3978865880031175,1.0,0.8154,-0.0007417529112041748,-0.96938652403988,0
b32,adam,0.00032,0.0005,0.25,cnnninw4d8,3.3202196065635654,1.9983158934230625,0.0017084175963322124,1.3236121257273152,0.9999777777777776,0.8213,-0.0011844019098381168,-0.9169152721848234,0
b32,adam,0.00032,0.0005,0.0,cnnninw8d4,3.3192940698757862,1.894569647959627,0.002633953095766962,1.4273583740472031,0.9998222222222222,0.7979999999999999,-0.001826387835851705,-0.9880576854073948,0
b32,adam,0.00032,0.0005,0.0,cnnninw8d8,3.300724705653404,2.0227630721113554,0.021203318737876186,1.2991649508476255,0.9994,0.7942,-0.014692350505962291,-0.9002669440899598,0
b32,adam,0.00032,0.0005,0.0,cnnninw2d2,3.319381683026973,1.194716713679865,0.002546338220783056,2.127211310612127,0.9999555555555556,0.7123,-0.0017656455980750105,-1.4750135076726336,0
b32,adam,0.00032,0.0005,0.0,cnnninw2d4,3.318698117982096,1.4911473178254149,0.003229907430714531,1.8307807060857169,0.9996444444444444,0.7485,-0.0022398412798248974,-1.268951731527462,0
b32,adam,0.00032,0.0005,0.0,cnnninw4d4,3.3178884583156667,1.7502474784851074,0.004039567692572097,1.5716805402844096,0.9993555555555556,0.7789,-0.0028014640208736,-1.090327893441951,0
b32,adam,0.00032,0.0005,0.0,cnnninw2d8,3.296436907809596,1.84192982687356,0.025491113775802283,1.4799981956093455,0.9996444444444444,0.7559,-0.017672048791341755,-1.0256065950568138,0
b32,adam,0.00032,0.0005,0.0,cnnninw4d8,3.2999719834615764,2.0296496960301753,0.02195604163531132,1.2922783283570325,0.9994,0.7855,-0.015219323182976224,-0.8961429331177002,0
b32,adam,0.00032,0.0005,0.0,cnnninw8d2,3.317952694753933,1.8618770407411616,0.0039753287390898616,1.4600509837412603,0.9993777777777778,0.8005,-0.0027569012453595772,-1.0110037930428466,0
b32,adam,0.001,0.0,0.25,cnnninw8d8,3.320300846974225,1.208608104017215,0.0016271798319756926,2.1133199162757434,0.9998222222222222,0.7647,-0.0011283045311457638,-1.4638037120490632,0
b32,adam,0.001,0.0,0.25,cnnninw2d2,3.3217811498052274,0.20913799387959245,0.00014687406876439293,3.1127900320310564,0.9999777777777776,0.743,-0.00010187345344852536,-2.134574774310261,0
b32,adam,0.001,0.0,0.25,cnnninw8d4,3.32184518662936,0.269192387882513,8.284399270291501e-05,3.0527356366385905,0.9999777777777776,0.8029,-5.745890825162074e-05,-1.9958683009594855,0
b32,adam,0.001,0.0,0.25,cnnninw2d8,3.3215446633147114,1.734445820982083,0.0003833612573823981,1.5874822095941048,0.9999777777777776,0.8009999999999999,-0.0002658278361464233,-1.0999847389299473,0
b32,adam,0.001,0.0,0.25,cnnninw4d8,3.3203128585598534,1.684760397234664,0.0016151648915616707,1.6371676272477589,0.9999555555555556,0.7898,-0.0011194691263065133,-1.1352811890356742,0
b32,adam,0.001,0.0,0.25,cnnninw8d2,3.3213683411680224,0.34947703364558114,0.0005596845614936297,2.972450991646169,0.9999555555555556,0.7967,-0.0003881607197962465,-1.936244309301627,0
b32,adam,0.001,0.0,0.25,cnnninw2d4,3.3219270743456137,1.301998371514269,9.554846239547506e-07,2.0199296505758753,1.0,0.8161,-6.759114978099964e-07,-1.3971152008019518,0
b32,adam,0.001,0.0,0.25,cnnninw4d4,3.3219073647375046,1.1083256158584984,2.0664217017889818e-05,2.2136024093023314,1.0,0.8072,-1.434263981471449e-05,-1.5212087394573164,0
b32,adam,0.001,0.0,0.0,cnnninw8d4,3.3200754887174866,1.0922621907517551,0.0018525376740403164,2.2296658317311504,0.9996222222222222,0.7893,-0.001284791519191782,-1.5448616483619544,0
b32,adam,0.001,0.0,0.0,cnnninw8d8,3.305505265389763,0.9267492934156912,0.016422758643831806,2.3951787301145804,0.9988888888888888,0.7269,-0.010130616852885256,-1.6613005646951493,0
b32,adam,0.001,0.0,0.0,cnnninw2d2,3.317220202217563,-0.2834855752250257,0.004707826588291546,3.605413600088309,0.9988,0.7119,-0.003264997146737637,-2.4936703604003867,0
b32,adam,0.001,0.0,0.0,cnnninw2d4,3.3204392488746675,0.5954624178310552,0.0014887788046200074,2.726465601224107,0.9997111111111112,0.7764,-0.0010325129062754305,-1.886602001243064,0
b32,adam,0.001,0.0,0.0,cnnninw4d4,3.3191620581693995,1.2489009741396189,0.0027659674478464603,2.073027046819845,0.9994,0.789,-0.0019134456660878942,-1.4358074072231068,0
b32,adam,0.001,0.0,0.0,cnnninw2d8,3.307688199126644,1.7414382479061334,0.014239824177596687,1.5804897773856172,0.9993111111111111,0.7678,-0.00987214920453205,-1.0961299868450929,0
b32,adam,0.001,0.0,0.0,cnnninw4d8,2.744530970607993,1.3803353785706785,0.5773970532777448,1.9415926452452383,0.9856666666666668,0.7726,-0.3037048961745966,-1.2663583924207744,0
b32,adam,0.001,0.0,0.0,cnnninw8d2,3.3195030892581574,0.9881042744785832,0.00242493693083219,2.3338237485756133,0.9994888888888888,0.7863,-0.0016817609053317755,-1.6163884253473666,0
b32,adam,0.001,0.0,0.5,cnnninw8d4,3.3219279593919815,0.4863294001204518,6.694198400183645e-08,2.8355986275278724,1.0,0.8236,-4.6986557788070776e-08,-1.8092980753772645,0
b32,adam,0.001,0.0,0.5,cnnninw8d8,3.31090431613285,1.3575621336793746,0.011023706498341708,1.9643658910886932,0.9984444444444444,0.7633,-0.0076429532029074826,-1.331285470862671,0
b32,adam,0.001,0.0,0.5,cnnninw2d2,3.2872147710931667,1.7490308181927228,0.03471325245236514,1.5728972013385152,0.9949333333333332,0.7654,-0.024074149654093102,-1.0913824276947546,0
b32,adam,0.001,0.0,0.5,cnnninw2d4,3.3148646624103537,1.9686684619885284,0.007063359142363808,1.3532595671356296,0.9989555555555556,0.825,-0.004898590154756856,-0.9373312311836642,0
b32,adam,0.001,0.0,0.5,cnnninw4d4,3.32192798379303,0.6289877594469454,4.2101827993745774e-08,2.6929402673563447,1.0,0.8347,-2.972070034969774e-08,-1.7574138530228522,0
b32,adam,0.001,0.0,0.5,cnnninw2d8,2.9148714564417637,2.2451454560977586,0.4070565694176566,1.0767825692416,0.9189777777777778,0.7788,-0.28227395903443914,-0.7468317563126138,0
b32,adam,0.001,0.0,0.5,cnnninw4d8,3.3004992035321505,1.856990770029184,0.021428819243877587,1.4649372541675934,0.9967777777777778,0.7899,-0.014859799871336931,-1.0126056545271716,0
b32,adam,0.001,0.0,0.5,cnnninw8d2,3.3219247970838617,0.08795404396118067,3.229082735285176e-06,3.2339739787954684,1.0,0.8223,-2.240008025766826e-06,-1.9258289954941927,0
b32,adam,0.001,0.0001,0.25,cnnninw8d8,3.3200041341205484,1.6149932523124135,0.0019238905468359907,1.7069347741695258,0.9999333333333332,0.7851,-0.0013336164946791914,-1.1830546720669193,0
b32,adam,0.001,0.0001,0.25,cnnninw2d2,3.3219016972550617,1.2262912802041148,2.633140523512216e-05,2.0956367398031985,1.0,0.7609,-1.8320904062661865e-05,-1.4529302699596602,0
b32,adam,0.001,0.0001,0.25,cnnninw8d4,3.3218631266530902,1.6950397499072285,6.489983585319004e-05,1.6268882771221975,1.0,0.8111,-4.506369002212978e-05,-1.1254532965428805,0
b32,adam,0.001,0.0001,0.25,cnnninw2d8,3.3209963692107265,2.0107271507525217,0.0009316555386529633,1.3112008701117277,1.0,0.821,-0.0006457411481093891,-0.9083621274051064,0
b32,adam,0.001,0.0001,0.25,cnnninw4d8,3.3213086443415074,1.8704009577869989,0.000619380107856413,1.4515270606492654,1.0,0.8069,-0.00042940910971213793,-1.0056245763093734,0
b32,adam,0.001,0.0001,0.25,cnnninw8d2,3.3218547872558246,1.7154550769458563,7.323873302089566e-05,1.6064729444420756,1.0,0.8042,-5.0824167051550896e-05,-1.1128715188495777,0
b32,adam,0.001,0.0001,0.25,cnnninw2d4,3.32189644204867,1.8217153259740468,3.158092505716537e-05,1.5002126969968361,1.0,0.8296,-2.193747096763698e-05,-1.0381405910786092,0
b32,adam,0.001,0.0001,0.25,cnnninw4d4,3.3218619684505395,1.844134914227568,6.605641768643685e-05,1.4777931122365184,1.0,0.8245,-4.584860383871659e-05,-1.024051270731509,0
b32,adam,0.001,0.0001,0.0,cnnninw2d4,3.319874583022681,1.4489938378714906,0.002053441315201044,1.8729341878963357,0.9997333333333334,0.7822,-0.001424053227828573,-1.2982254796182722,0
b32,adam,0.001,0.0001,0.0,cnnninw4d4,3.3189466275809587,1.6079711209470853,0.002981398221860113,1.7139569017113732,0.9993111111111111,0.7901,-0.0020676101636843487,-1.1876750233822762,0
b32,adam,0.001,0.0001,0.0,cnnninw2d8,3.3135841711243588,1.7669733705612036,0.00834385331970982,1.554954651177834,0.9996222222222222,0.778,-0.005784548450088032,-1.0780225169633826,0
b32,adam,0.001,0.0001,0.0,cnnninw4d8,3.316514479834388,1.8170407907650492,0.005413547102060744,1.5048872320035014,0.9998222222222222,0.7841,-0.003752462010720511,-1.0433160584569083,0
b32,adam,0.001,0.0001,0.0,cnnninw8d2,3.319235935733093,1.4096631127805377,0.002692086348505193,1.9122649117971,0.9995111111111112,0.7759999999999999,-0.0018669785424191407,-1.324390031465419,0
b32,adam,0.001,0.0001,0.0,cnnninw8d4,3.319500061494709,1.486927381719644,0.002427964611726725,1.8350006439053597,0.9995555555555556,0.785,-0.0016830356941140965,-1.2713284556849611,0
b32,adam,0.001,0.0001,0.0,cnnninw8d8,3.3141839378847666,1.6267785515648108,0.007744089128713005,1.6951494753932042,0.9992666666666666,0.7662,-0.005369972915308715,-1.1748640809799002,0
b32,adam,0.001,0.0001,0.0,cnnninw2d2,3.320077743103255,0.6880285637066387,0.001850282995305793,2.633899461156644,0.9996888888888888,0.7161,-0.00128325562109977,-1.8264847512998497,0
b32,adam,0.001,0.0001,0.5,cnnninw8d4,3.321922784166804,1.720597653343274,5.241330127357873e-06,1.6013303742574427,1.0,0.8336,-3.6977700795167337e-06,-1.1105102052317826,0
b32,adam,0.001,0.0001,0.5,cnnninw8d8,3.284851485139187,2.0002740720590464,0.03707654053241402,1.321653950542878,0.9936444444444444,0.7821,-0.025712177520776414,-0.9151945766268968,0
b32,adam,0.001,0.0001,0.5,cnnninw2d2,3.3166531562466277,1.8513277719576897,0.005274868780210817,1.470600251429759,0.9993777777777778,0.7817,-0.0036582258801631453,-1.0202548049136615,0
b32,adam,0.001,0.0001,0.5,cnnninw2d4,3.32129061620288,2.196074488063971,0.0006374088341030308,1.125853537941893,0.9999333333333332,0.846,-0.0004420846499350704,-0.7802424111199188,0
b32,adam,0.001,0.0001,0.5,cnnninw4d4,3.3219231123947983,1.7968665471853917,4.910703556159945e-06,1.525061476071136,1.0,0.8451,-3.4641757761774115e-06,-1.0568174257453282,0
b32,adam,0.001,0.0001,0.5,cnnninw2d8,3.1143490942810645,2.3180961045213397,0.2075789305139876,1.0038319156764033,0.9631111111111113,0.7935,-0.14394902169231144,-0.6962539582253084,0
b32,adam,0.001,0.0001,0.5,cnnninw4d8,3.3077411677029085,2.2138523206162377,0.014186855080979659,1.1080757029378376,0.9978888888888888,0.8170000000000001,-0.009837974702531534,-0.7677755539294744,0
b32,adam,0.001,0.0001,0.5,cnnninw8d2,3.3219244998655335,1.6711189461211426,3.5242080523842832e-06,1.6508090781901898,1.0,0.8367,-2.5048405103894487e-06,-1.1428946901116421,0
b32,adam,0.001,0.0005,0.5,cnnninw8d4,3.3189825028837703,2.0644055703958384,0.0029455233571340856,1.2575224540389764,0.9996444444444444,0.8190000000000001,-0.0020426931410975255,-0.8715840783010018,0
