model,beta,minimax,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
cdibhigher,0.01,10,2,53,-0.30926332910277626,3.512344133758545,0.4934,0.9593555555555555
cdibhigher,0.01,10,2,54,-0.3126834827596491,3.5259631202697754,0.4918,0.9608444444444444
cdibhigher,0.01,10,2,55,-0.31499933646375483,3.521301065444946,0.4924,0.9600666666666666
cdibhigher,0.01,10,2,56,-0.3181553498506546,3.5317712741851808,0.4922,0.9604222222222222
cdibhigher,0.01,10,2,57,-0.32018344455632297,3.554585842895508,0.4928,0.9603777777777778
cdibhigher,0.01,10,2,58,-0.32184237669164484,3.547375885772705,0.491,0.9604
cdibhigher,0.01,10,2,59,-0.32418167107322,3.580948056411743,0.4914,0.9610444444444445
cdibhigher,0.01,10,2,60,-0.3268352879437533,3.5891224578857424,0.49,0.9616222222222223
cdibhigher,0.01,10,2,61,-0.3291905420455066,3.575295394897461,0.4932,0.9613777777777778
cdibhigher,0.01,10,2,62,-0.3304719563700936,3.594511918258667,0.4908,0.9612222222222222
cdibhigher,0.01,10,2,63,-0.3332158294721083,3.5931375972747803,0.493,0.9613333333333334
cdibhigher,0.01,10,2,64,-0.3336413881041787,3.636714535140991,0.491,0.9609333333333333
cdibhigher,0.01,10,2,65,-0.33589355350407685,3.627402236557007,0.4918,0.9617111111111111
cdibhigher,0.01,10,2,66,-0.33759230442914095,3.6444435417175294,0.4906,0.9615333333333334
cdibhigher,0.01,10,2,67,-0.34121951898228037,3.6470967460632324,0.4916,0.9629777777777778
cdibhigher,0.01,10,2,68,-0.34099757874662223,3.6505338943481447,0.4922,0.9622222222222222
cdibhigher,0.01,10,2,69,-0.3432019272414121,3.6489295043945313,0.492,0.9616888888888889
cdibhigher,0.01,10,2,70,-0.34464415467869153,3.6967665134429932,0.4914,0.9631555555555555
cdibhigher,0.01,10,2,71,-0.3465997902349992,3.6818800678253174,0.4928,0.9632
cdibhigher,0.01,10,2,72,-0.34788742563507774,3.699473329162598,0.4928,0.9626444444444444
cdibhigher,0.01,10,2,73,-0.3482304176070473,3.706313911819458,0.492,0.9622222222222222
cdibhigher,0.01,10,2,74,-0.3491705823464827,3.716265172958374,0.491,0.9629555555555556
cdibhigher,0.01,10,2,75,-0.3531285759145563,3.724177417755127,0.4908,0.9628666666666666
cdibhigher,0.01,10,2,76,-0.3533833462758498,3.7265029178619384,0.4926,0.9628222222222222
cdibhigher,0.01,10,2,77,-0.3548074797695333,3.7292484954833984,0.4924,0.9629555555555556
cdibhigher,0.01,10,2,78,-0.35536039796742525,3.7518254936218263,0.4912,0.9623111111111111
cdibhigher,0.01,10,2,79,-0.3563889678218148,3.7522018856048582,0.4916,0.9628222222222222
cdibhigher,0.01,10,2,80,-0.35862984528975056,3.7502593864440916,0.4914,0.9635777777777778
cdibhigher,0.01,10,2,81,-0.3614775849342346,3.749459274673462,0.4894,0.9647777777777777
cdibhigher,0.01,10,2,82,-0.3627525621847673,3.7565568229675295,0.4916,0.9637333333333333
cdibhigher,0.01,10,2,83,-0.3624785308274356,3.7738884788513185,0.4916,0.9643555555555555
cdibhigher,0.01,10,2,84,-0.3637696514996615,3.77744871635437,0.4906,0.9632444444444445
cdibhigher,0.01,10,2,85,-0.3642569240049882,3.784562172317505,0.4898,0.9638666666666666
cdibhigher,0.01,10,2,86,-0.3648761171167547,3.7972174583435057,0.4914,0.9642
cdibhigher,0.01,10,2,87,-0.3667005802414634,3.7895662281036375,0.491,0.9632
cdibhigher,0.01,10,2,88,-0.3672062465602701,3.778305270767212,0.49,0.9645333333333334
cdibhigher,0.01,10,2,89,-0.3681139244859869,3.804964555358887,0.4912,0.9641333333333333
cdibhigher,0.01,10,2,90,-0.37010701816732233,3.7896116630554197,0.4912,0.9650444444444445
cdibhigher,0.01,10,2,91,-0.37031447661573236,3.809778303527832,0.492,0.9646888888888889
cdibhigher,0.01,10,2,92,-0.3719701108932495,3.8162140407562255,0.492,0.9644666666666667
cdibhigher,0.01,10,2,93,-0.3733649717244235,3.8201669944763186,0.4924,0.9649777777777778
cdibhigher,0.01,10,2,94,-0.3726270916115154,3.822228997039795,0.4902,0.9646888888888889
cdibhigher,0.01,10,2,95,-0.37393371866399594,3.8262614036560056,0.4892,0.9644888888888888
cdibhigher,0.01,10,2,96,-0.37583456955389544,3.838787749481201,0.4926,0.9644222222222222
cdibhigher,0.01,10,2,97,-0.37515920490785076,3.829463040924072,0.4926,0.9647333333333333
cdibhigher,0.01,10,2,98,-0.3758611183556643,3.846654588317871,0.4918,0.9640222222222222
cdibhigher,0.01,10,2,99,-0.3786254152211276,3.839269229507446,0.4908,0.9650888888888889
cdibhigher,0.01,10,2,100,-0.37690681268085136,3.8445989360809327,0.491,0.9652222222222222
cdibhigher,0.01,10,2,101,-0.3796541724508459,3.847433931350708,0.4936,0.9646666666666667
cdibhigher,0.01,10,2,102,-0.37998260277834806,3.857157367324829,0.491,0.9647777777777777
cdibhigher,0.01,10,2,103,-0.3794667402787642,3.856283610534668,0.493,0.9649111111111112
cdibhigher,0.01,10,2,104,-0.3805491600036621,3.869545009613037,0.4916,0.9645333333333334
cdibhigher,0.01,10,2,105,-0.38125980232412165,3.856379092025757,0.495,0.9648
cdibhigher,0.01,10,2,106,-0.38112128368724474,3.8630341983795167,0.4912,0.9648888888888889
cdibhigher,0.01,10,2,107,-0.3843124909704382,3.872823599243164,0.4906,0.9655555555555555
cdibhigher,0.01,10,2,108,-0.3842359333905307,3.863505848312378,0.4898,0.9654444444444444
cdibhigher,0.01,10,2,109,-0.3846257013494318,3.8776507911682128,0.4908,0.9657555555555556
cdibhigher,0.01,10,2,110,-0.38709660553498704,3.874610845184326,0.4932,0.9653555555555555
cdibhigher,0.01,10,2,111,-0.3846716731071472,3.890660913848877,0.4914,0.9643333333333334
cdibhigher,0.01,10,2,112,-0.3861889280535958,3.8949223457336424,0.4922,0.9643555555555555
cdibhigher,0.01,10,2,113,-0.3867158505223014,3.868533024215698,0.4926,0.9659555555555556
cdibhigher,0.01,10,2,114,-0.3868240404215726,3.8773035789489745,0.4914,0.9660666666666666
cdibhigher,0.01,10,2,115,-0.38858982289487665,3.8643244113922117,0.4898,0.9660666666666666
cdibhigher,0.01,10,2,116,-0.38876262112097304,3.90789700050354,0.4906,0.9655777777777778
cdibhigher,0.01,10,2,117,-0.38832332282933324,3.9148629779815676,0.4898,0.9658888888888889
cdibhigher,0.01,10,2,118,-0.3899694983482361,3.898266457748413,0.49,0.9657333333333333
cdibhigher,0.01,10,2,119,-0.391489635034041,3.9059137664794923,0.4888,0.9661111111111111
cdibhigher,0.01,10,2,120,-0.3907403770273382,3.907658204650879,0.4928,0.9658
cdibhigher,0.01,10,2,121,-0.3896033688501878,3.903781092071533,0.491,0.9652888888888889
cdibhigher,0.01,10,2,122,-0.39120025031349875,3.8950585929870605,0.493,0.9652
cdibhigher,0.01,10,2,123,-0.3914964823289351,3.925055394744873,0.4938,0.9657777777777777
cdibhigher,0.01,10,2,124,-0.3920311732682315,3.9328482696533205,0.4912,0.9660666666666666
cdibhigher,0.01,10,2,125,-0.39284892405596644,3.9445380653381346,0.4914,0.9662444444444445
cdibhigher,0.01,10,2,126,-0.39325907957770606,3.9196366207122804,0.4902,0.9655111111111111
cdibhigher,0.01,10,2,127,-0.39419449328509243,3.9429264495849607,0.4924,0.9662888888888889
cdibhigher,0.01,10,2,128,-0.39462644311298023,3.911601457977295,0.4918,0.9665111111111111
cdibhigher,0.01,10,2,129,-0.39572796011838046,3.9278315315246584,0.4924,0.9658666666666667
cdibhigher,0.01,10,2,130,-0.3951641342509877,3.9274584968566892,0.4918,0.9668666666666667
cdibhigher,0.01,10,2,131,-0.3960358848138289,3.9047297863006594,0.4904,0.9673111111111111
cdibhigher,0.01,10,2,132,-0.3942165854876692,3.923413303375244,0.4914,0.9663777777777778
cdibhigher,0.01,10,2,133,-0.39512079250162296,3.9411124671936033,0.491,0.9663333333333334
cdibhigher,0.01,10,2,134,-0.39562143613641915,3.9216818168640137,0.4914,0.9663555555555555
cdibhigher,0.01,10,2,135,-0.39678986773924396,3.9544488037109375,0.4922,0.9666444444444444
cdibhigher,0.01,10,2,136,-0.3963913670973344,3.9238756172180174,0.4918,0.9657777777777777
cdibhigher,0.01,10,2,137,-0.39987113389535384,3.929240986633301,0.4898,0.9664
cdibhigher,0.01,10,2,138,-0.39735013918443157,3.933768006134033,0.4908,0.9656
cdibhigher,0.01,10,2,139,-0.3971290343978188,3.951379694366455,0.4898,0.9667555555555556
cdibhigher,0.01,10,2,140,-0.39854147414294155,3.929008345794678,0.4918,0.9669333333333333
cdibhigher,0.01,10,2,141,-0.3975481270573356,3.944516284942627,0.4928,0.9664
cdibhigher,0.01,10,2,142,-0.39778059880083255,3.9533350677490233,0.4926,0.9661555555555555
cdibhigher,0.01,10,2,143,-0.39858658859513024,3.9363180839538576,0.4902,0.9656888888888889
cdibhigher,0.01,10,2,144,-0.3991606600588018,3.9307476844787597,0.4908,0.9674222222222222
cdibhigher,0.01,10,2,145,-0.3997330637585033,3.9337188583374023,0.4926,0.9664888888888888
cdibhigher,0.01,10,2,146,-0.39789139767560094,3.9729068756103514,0.492,0.9653111111111111
cdibhigher,0.01,10,2,147,-0.4019904376810247,3.942098525238037,0.4888,0.9665111111111111
cdibhigher,0.01,10,2,148,-0.3994679170044986,3.9733713043212893,0.4928,0.9664888888888888
cdibhigher,0.01,10,2,149,-0.4009536424636841,3.9617943702697755,0.4938,0.9663555555555555
cdibhigher,0.01,10,2,150,-0.4000473737803372,3.9525670959472654,0.4916,0.9666
cdibhigher,0.01,10,2,151,-0.40077110765630547,3.942641828918457,0.491,0.9664
cdibhigher,0.01,10,2,152,-0.39943286123709243,3.9859599403381347,0.4904,0.9662888888888889
cdibhigher,0.01,10,2,153,-0.3992165947437286,3.9483500061035155,0.49,0.9659555555555556
cdibhigher,0.01,10,2,154,-0.4005885639884255,3.9585870307922364,0.4904,0.9658666666666667
cdibhigher,0.01,10,2,155,-0.39982539604360406,3.963584232330322,0.4902,0.9667555555555556
cdibhigher,0.01,10,2,156,-0.40073205679546703,3.966962335205078,0.49,0.9675111111111111
cdibhigher,0.01,10,2,157,-0.4018016779899597,3.9582888961791993,0.491,0.9667333333333333
cdibhigher,0.01,10,2,158,-0.4025128541166132,3.968951707458496,0.4934,0.9662222222222222
cdibhigher,0.01,10,2,159,-0.40219742744619197,3.9568795921325686,0.4906,0.9662222222222222
cdibhigher,0.01,10,2,160,-0.4033659241719679,3.959663362121582,0.4908,0.9672222222222222
cdibhigher,0.01,10,2,161,-0.4023761594208804,3.968122188568115,0.4906,0.9662222222222222
cdibhigher,0.01,10,2,162,-0.40238151398138566,3.958211406707764,0.4932,0.9660222222222222
cdibhigher,0.01,10,2,163,-0.402967650456862,3.966352289581299,0.4912,0.9672
cdibhigher,0.01,10,2,164,-0.4034180458155545,3.969221218109131,0.4918,0.9665555555555555
cdibhigher,0.01,10,2,165,-0.40516627573100006,3.9686119453430178,0.492,0.9668222222222222
cdibhigher,0.01,10,2,166,-0.4038433171965859,3.9710982391357423,0.4928,0.9668444444444444
cdibhigher,0.01,10,2,167,-0.4039659735029394,3.9756095771789552,0.4912,0.9672666666666667
cdibhigher,0.01,10,2,168,-0.40419665590633047,3.950823857116699,0.49,0.9664444444444444
cdibhigher,0.01,10,2,169,-0.40429033177982676,3.958649542236328,0.4912,0.9665555555555555
cdibhigher,0.01,10,2,170,-0.4045789043708281,3.9751733001708986,0.4926,0.9658
cdibhigher,0.01,10,2,171,-0.4036869331186468,3.9482374710083006,0.4926,0.9670666666666666
cdibhigher,0.01,10,2,172,-0.4038322675704956,3.971549685668945,0.4896,0.9656666666666667
cdibhigher,0.01,10,2,173,-0.4048326092373241,3.9625455444335937,0.492,0.9666222222222223
cdibhigher,0.01,10,2,174,-0.4059328797687184,3.9684713104248046,0.4916,0.9671555555555555
cdibhigher,0.01,10,2,175,-0.4033854646465995,3.992011358642578,0.491,0.9658222222222222
cdibhigher,0.01,10,2,176,-0.40294900222258134,3.9666216453552248,0.4918,0.9663555555555555
cdibhigher,0.01,10,2,177,-0.40521015118252146,3.9641712898254395,0.4924,0.9667111111111111
cdibhigher,0.01,10,2,178,-0.40517845162695104,3.9630784454345704,0.492,0.9664
cdibhigher,0.01,10,2,179,-0.4060894653233615,3.9996088150024414,0.4906,0.9672666666666667
cdibhigher,0.01,10,2,180,-0.4067069937532598,3.9906506240844726,0.4906,0.9672666666666667
cdibhigher,0.01,10,2,181,-0.40424474736993965,3.9788990226745606,0.4906,0.9660666666666666
cdibhigher,0.01,10,2,182,-0.405834144616127,3.9823859313964842,0.4912,0.9672666666666667
cdibhigher,0.01,10,2,183,-0.4045709999517961,3.9953485290527344,0.4922,0.9666
cdibhigher,0.01,10,2,184,-0.405615261147239,3.994797380065918,0.4908,0.9669555555555556
cdibhigher,0.01,10,2,185,-0.40598066306981173,3.973451200866699,0.4912,0.9667111111111111
cdibhigher,0.01,10,2,186,-0.40693653075044806,3.9691079246520995,0.4906,0.9664888888888888
cdibhigher,0.01,10,2,187,-0.40657248325131157,3.9699752410888673,0.492,0.9667111111111111
cdibhigher,0.01,10,2,188,-0.4065862679308111,3.957306233215332,0.4904,0.967
cdibhigher,0.01,10,2,189,-0.40588343661481685,3.9775157951354982,0.4896,0.9673555555555555
cdibhigher,0.01,10,2,190,-0.40638094593394886,3.9740506050109863,0.4902,0.967
cdibhigher,0.01,10,2,191,-0.4064146215612238,3.9870445220947266,0.4916,0.9668
cdibhigher,0.01,10,2,192,-0.4051201163703745,3.9794321235656738,0.4928,0.9662222222222222
cdibhigher,0.01,10,2,193,-0.4068012220642783,3.9784203994750977,0.4916,0.9666
cdibhigher,0.01,10,2,194,-0.4069255906408483,3.991211873626709,0.4912,0.9664666666666667
cdibhigher,0.01,10,2,195,-0.4073495594024658,3.9823528900146483,0.4916,0.9672666666666667
cdibhigher,0.01,10,2,196,-0.4081675365491347,3.967871255493164,0.4926,0.9673777777777778
cdibhigher,0.01,10,2,197,-0.4078554107059132,3.986541679382324,0.4906,0.9666888888888889
cdibhigher,0.01,10,2,198,-0.4050530943220312,4.003860636138916,0.4916,0.9665555555555555
cdibhigher,0.01,10,2,199,-0.40809804620742796,3.9842784896850585,0.4932,0.9668
cdibhigher,0.01,10,0,0,1.2186949893344532,1.614635340499878,0.4432,0.4256
cdibhigher,0.01,10,0,1,0.6163724658012391,1.495281050682068,0.4952,0.7375555555555555
cdibhigher,0.01,10,0,2,0.37932065280134025,1.5084546628952027,0.5012,0.8343333333333334
cdibhigher,0.01,10,0,3,0.2483871642416174,1.554337522506714,0.5078,0.8782888888888889
cdibhigher,0.01,10,0,4,0.16334705507321792,1.6128483879089355,0.5086,0.9020888888888889
cdibhigher,0.01,10,0,5,0.10518847587650472,1.6796001834869385,0.5112,0.9161777777777778
cdibhigher,0.01,10,0,6,0.059793914159861475,1.738674061203003,0.5126,0.9284444444444444
cdibhigher,0.01,10,0,7,0.024009317497604273,1.8109285568237306,0.5098,0.9342666666666667
cdibhigher,0.01,10,0,8,-0.005483952115340666,1.8785561346054078,0.5108,0.9405777777777777
cdibhigher,0.01,10,0,9,-0.028453424510088834,1.958148341369629,0.5136,0.9447777777777778
cdibhigher,0.01,10,0,10,-0.04984502643997019,2.0217924339294435,0.5118,0.9484444444444444
cdibhigher,0.01,10,0,11,-0.06851883050474254,2.079339207458496,0.5118,0.9511111111111111
cdibhigher,0.01,10,0,12,-0.08595726811127229,2.146313004684448,0.514,0.9534222222222222
cdibhigher,0.01,10,0,13,-0.09975142824216322,2.213732862854004,0.5116,0.9565777777777777
cdibhigher,0.01,10,0,14,-0.11597236218127337,2.261153154373169,0.512,0.9582666666666667
cdibhigher,0.01,10,0,15,-0.1271145088672638,2.3211494007110596,0.5112,0.9582888888888889
cdibhigher,0.01,10,0,16,-0.1385743053739721,2.3759389823913573,0.513,0.9602222222222222
cdibhigher,0.01,10,0,17,-0.1488847015510906,2.4376085983276368,0.512,0.9622222222222222
cdibhigher,0.01,10,0,18,-0.15828199171369725,2.4866639797210692,0.5114,0.9627555555555556
cdibhigher,0.01,10,0,19,-0.1685653628696095,2.5119697086334227,0.5104,0.9633111111111111
cdibhigher,0.01,10,0,20,-0.17874087176756426,2.580616689300537,0.5122,0.9651333333333333
cdibhigher,0.01,10,0,21,-0.18683912106752396,2.6389423820495606,0.5098,0.9658222222222222
cdibhigher,0.01,10,0,22,-0.1941701359098608,2.669529833602905,0.5116,0.9662222222222222
cdibhigher,0.01,10,0,23,-0.20347919836477799,2.720521965408325,0.509,0.9665111111111111
cdibhigher,0.01,10,0,24,-0.21059326887130736,2.759751368331909,0.5126,0.9676222222222223
cdibhigher,0.01,10,0,25,-0.21599765567996285,2.789365943527222,0.5092,0.9678888888888889
cdibhigher,0.01,10,0,26,-0.22247750111493197,2.8468005992889402,0.509,0.9692
cdibhigher,0.01,10,0,27,-0.22865496956218373,2.87537000579834,0.5102,0.9691111111111111
cdibhigher,0.01,10,0,28,-0.2361419135353782,2.897733459854126,0.5086,0.9696222222222223
cdibhigher,0.01,10,0,29,-0.24212437081770463,2.936249699783325,0.5102,0.9694222222222222
cdibhigher,0.01,10,0,30,-0.24600720856406472,2.9731915374755857,0.5092,0.9708444444444444
cdibhigher,0.01,10,0,31,-0.25258933238549663,3.021252500534058,0.5108,0.9705333333333334
cdibhigher,0.01,10,0,32,-0.2574506238590587,3.0373009059906004,0.5048,0.9714222222222222
cdibhigher,0.01,10,0,33,-0.26270135593847793,3.074572660446167,0.5092,0.9709111111111111
cdibhigher,0.01,10,0,34,-0.2673720278934999,3.080704104232788,0.5078,0.9719777777777778
cdibhigher,0.01,10,0,35,-0.27115041170987214,3.1309970352172853,0.5078,0.9726
cdibhigher,0.01,10,0,36,-0.2770202792362733,3.150835820388794,0.508,0.9736444444444444
cdibhigher,0.01,10,0,37,-0.28126023002537814,3.1626052745819093,0.5076,0.9739111111111111
cdibhigher,0.01,10,0,38,-0.28478934484395113,3.2140260868072508,0.51,0.9734666666666667
cdibhigher,0.01,10,0,39,-0.2884999483281916,3.2141371032714843,0.5064,0.9727333333333333
cdibhigher,0.01,10,0,40,-0.2929160679730502,3.247905805206299,0.5062,0.9735777777777778
cdibhigher,0.01,10,0,41,-0.2956315799929879,3.3025362319946288,0.5074,0.9734666666666667
cdibhigher,0.01,10,0,42,-0.30095714890740133,3.29045244140625,0.508,0.9747111111111111
cdibhigher,0.01,10,0,43,-0.30386478212096474,3.310268455505371,0.508,0.9742444444444445
cdibhigher,0.01,10,0,44,-0.3068000574241985,3.341311343002319,0.5046,0.9746
cdibhigher,0.01,10,0,45,-0.30890462110259315,3.354586406326294,0.5058,0.9749555555555556
cdibhigher,0.01,10,0,46,-0.31322788897427645,3.388362901687622,0.5052,0.9740888888888889
cdibhigher,0.01,10,0,47,-0.3155916065411134,3.3753319484710693,0.5052,0.9751111111111112
cdibhigher,0.01,10,0,48,-0.3184471003380689,3.4141903396606446,0.5078,0.9754666666666667
cdibhigher,0.01,10,0,49,-0.323192670544711,3.4278259868621825,0.5046,0.9756888888888889
cdibhigher,0.01,10,0,50,-0.32652914105328645,3.4411474128723145,0.5052,0.9758666666666667
cdibhigher,0.01,10,0,51,-0.3278874258171428,3.438479582595825,0.5074,0.9754444444444444
cdibhigher,0.01,10,0,52,-0.33103475378209896,3.4842694480895995,0.5066,0.9755777777777778
cdibhigher,0.01,10,0,53,-0.33327094697085297,3.5070335582733154,0.5054,0.976
cdibhigher,0.01,10,0,54,-0.33422028855843977,3.486657038497925,0.508,0.9762
cdibhigher,0.01,10,0,55,-0.3392747258619829,3.510987591934204,0.505,0.9765111111111111
cdibhigher,0.01,10,0,56,-0.3406746189724315,3.539233609008789,0.5056,0.9765333333333334
cdibhigher,0.01,10,0,57,-0.3431809630654075,3.5331533805847166,0.5074,0.9771111111111112
cdibhigher,0.01,10,0,58,-0.34492954284494576,3.5515544567108153,0.5064,0.9760666666666666
cdibhigher,0.01,10,0,59,-0.34712491397857664,3.5807690826416017,0.5064,0.9762
cdibhigher,0.01,10,0,60,-0.34827285593639723,3.5843522552490232,0.5056,0.9763333333333334
cdibhigher,0.01,10,0,61,-0.3517141987930645,3.622099076461792,0.5054,0.9767555555555556
cdibhigher,0.01,10,0,62,-0.3536291731444272,3.588126357650757,0.5052,0.9765333333333334
cdibhigher,0.01,10,0,63,-0.35423994095542216,3.6150333026885986,0.5038,0.9767777777777777
cdibhigher,0.01,10,0,64,-0.3574116474801844,3.6387161697387693,0.5062,0.9773777777777778
cdibhigher,0.01,10,0,65,-0.36088612110398033,3.6396011280059812,0.508,0.9779333333333333
cdibhigher,0.01,10,0,66,-0.36132514137354765,3.643745309829712,0.506,0.9779333333333333
cdibhigher,0.01,10,0,67,-0.3610122948819941,3.646344148635864,0.5054,0.9776666666666667
cdibhigher,0.01,10,0,68,-0.3638728777451949,3.6916244564056395,0.5058,0.9775333333333334
cdibhigher,0.01,10,0,69,-0.36416007221828806,3.69280068359375,0.5044,0.9768444444444444
cdibhigher,0.01,10,0,70,-0.3653315391974016,3.6947899475097654,0.5034,0.9773111111111111
cdibhigher,0.01,10,0,71,-0.3677483559001576,3.6917186626434324,0.5056,0.9778666666666667
cdibhigher,0.01,10,0,72,-0.37051445068012584,3.723043543624878,0.503,0.9774666666666667
cdibhigher,0.01,10,0,73,-0.37105231767134234,3.7399399234771726,0.5024,0.9780666666666666
cdibhigher,0.01,10,0,74,-0.37520596513748167,3.7367644466400147,0.5032,0.9786888888888889
cdibhigher,0.01,10,0,75,-0.37229915867285296,3.7399119213104246,0.506,0.9779555555555556
cdibhigher,0.01,10,0,76,-0.375825812218406,3.7486252101898194,0.504,0.9781111111111112
cdibhigher,0.01,10,0,77,-0.37761782491857354,3.7558795661926268,0.5056,0.9777777777777777
cdibhigher,0.01,10,0,78,-0.3785460058515722,3.76318900718689,0.5036,0.9789555555555556
cdibhigher,0.01,10,0,79,-0.37978741814006456,3.7651392623901367,0.5034,0.9783777777777778
cdibhigher,0.01,10,0,80,-0.3807472171349959,3.7764623447418213,0.5058,0.9792666666666666
cdibhigher,0.01,10,0,81,-0.3807705713878978,3.7771462974548338,0.5044,0.9784222222222222
