data,model,beta,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
cifar10mnist,cdib,0.0,2,70,-0.8111227721734481,6.268401525115967,0.4086,0.9967111111111111
cifar10mnist,cdib,0.0,2,71,-0.8118989069765264,6.276360793304443,0.4092,0.997
cifar10mnist,cdib,0.0,2,72,-0.8131616049246354,6.277461772918701,0.4096,0.9968444444444444
cifar10mnist,cdib,0.0,2,73,-0.8132584246201948,6.286016945648194,0.4088,0.9968666666666667
cifar10mnist,cdib,0.0,2,74,-0.8143920680132779,6.289612966918945,0.4088,0.9965333333333334
cifar10mnist,cdib,0.0,2,75,-0.814735677801479,6.288296563720703,0.4086,0.9966666666666667
cifar10mnist,cdib,0.0,2,76,-0.8155768131082708,6.294422247314453,0.409,0.9969111111111111
cifar10mnist,cdib,0.0,2,77,-0.8164579673160206,6.2945656478881835,0.4086,0.9968222222222223
cifar10mnist,cdib,0.0,2,78,-0.8171682971954346,6.297476027679443,0.4092,0.9967111111111111
cifar10mnist,cdib,0.0,2,79,-0.8182264012683521,6.29621231842041,0.4092,0.9966222222222222
cifar10mnist,cdib,0.0,2,80,-0.8178090898860585,6.29913745803833,0.4092,0.9967777777777778
cifar10mnist,cdib,0.0,2,81,-0.8185796625397422,6.300012497711181,0.4086,0.9967555555555555
cifar10mnist,cdib,0.0,2,82,-0.8187442696658048,6.306102082061767,0.4084,0.9969333333333333
cifar10mnist,cdib,0.0,2,83,-0.8193936193812977,6.308172877502441,0.409,0.9969111111111111
cifar10mnist,cdib,0.0,2,84,-0.8201412903699008,6.311132328033447,0.409,0.9968222222222223
cifar10mnist,cdib,0.0,2,85,-0.8198355391589078,6.315556664276123,0.4092,0.9968666666666667
cifar10mnist,cdib,0.0,2,86,-0.8213798554247076,6.314838542938232,0.4106,0.9966222222222222
cifar10mnist,cdib,0.0,2,87,-0.8211979852156206,6.314930826568603,0.4096,0.9968222222222223
cifar10mnist,cdib,0.0,2,88,-0.8214473466873169,6.317433352661133,0.4094,0.9967111111111111
cifar10mnist,cdib,0.0,2,89,-0.8218175597277555,6.319298859405517,0.41,0.9968
cifar10mnist,cdib,0.0,2,90,-0.8223851114619862,6.317201126861573,0.4092,0.9970666666666667
cifar10mnist,cdib,0.0,2,91,-0.8225836861437017,6.320773820495606,0.409,0.9970666666666667
cifar10mnist,cdib,0.0,2,92,-0.8231655229568482,6.321367955780029,0.409,0.9966666666666667
cifar10mnist,cdib,0.0,2,93,-0.8233286253148859,6.319959721374512,0.4088,0.9968444444444444
cifar10mnist,cdib,0.0,2,94,-0.8235331163926558,6.322221028900146,0.4096,0.9969555555555556
cifar10mnist,cdib,0.0,2,95,-0.8238564958398993,6.324026972961426,0.4094,0.9967777777777778
cifar10mnist,cdib,0.0,2,96,-0.8240924806854941,6.324669153594971,0.4094,0.9969333333333333
cifar10mnist,cdib,0.0,2,97,-0.8239450338190252,6.327216554260254,0.4094,0.9969333333333333
cifar10mnist,cdib,0.0,2,98,-0.824832591455633,6.3290837951660155,0.4094,0.9969555555555556
cifar10mnist,cdib,0.0,2,99,-0.8245911957307296,6.327975230407715,0.4094,0.9967777777777778
cifar10mnist,cdib,0.1,1,0,1.2566076743646102,1.7688258825302123,0.387,0.45424444444444445
cifar10mnist,cdib,0.1,1,1,0.4300775425737554,1.724447943878174,0.4254,0.8958444444444444
cifar10mnist,cdib,0.1,1,2,0.12518899662386287,1.8416710739135742,0.4304,0.9749555555555556
cifar10mnist,cdib,0.1,1,3,-0.015157987009666182,1.9900297748565674,0.4356,0.9909333333333333
cifar10mnist,cdib,0.1,1,4,-0.08640149862766267,2.1334674354553225,0.4306,0.9958222222222223
cifar10mnist,cdib,0.1,1,5,-0.13565764074975795,2.2693440395355227,0.4328,0.9976888888888888
cifar10mnist,cdib,0.1,1,6,-0.17066588284319098,2.411515573120117,0.4326,0.9984
cifar10mnist,cdib,0.1,1,7,-0.19744156235998328,2.5366038619995117,0.431,0.9988222222222222
cifar10mnist,cdib,0.1,1,8,-0.21951409613219175,2.6718602729797363,0.4298,0.9988888888888889
cifar10mnist,cdib,0.1,1,9,-0.23996915607452393,2.841225129699707,0.433,0.9989333333333333
cifar10mnist,cdib,0.1,1,10,-0.2587740761150013,2.9444660068511963,0.4322,0.9989555555555556
cifar10mnist,cdib,0.1,1,11,-0.2787325371872295,3.092730467224121,0.4314,0.9990444444444444
cifar10mnist,cdib,0.1,1,12,-0.2956419800931757,3.1929043769836425,0.4248,0.9989111111111111
cifar10mnist,cdib,0.1,1,13,-0.3076613480091095,3.317234453201294,0.4276,0.9987333333333334
cifar10mnist,cdib,0.1,1,14,-0.32077466302785007,3.4436178672790527,0.4248,0.9988222222222222
cifar10mnist,cdib,0.1,1,15,-0.3334890849676999,3.5763211563110353,0.4222,0.9982222222222222
cifar10mnist,cdib,0.1,1,16,-0.34617349182909185,3.6085819427490233,0.425,0.9980444444444444
cifar10mnist,cdib,0.1,1,17,-0.3575341485760429,3.7767964660644533,0.424,0.9980444444444444
cifar10mnist,cdib,0.1,1,18,-0.3687502930684523,3.8501036251068115,0.4202,0.9975111111111111
cifar10mnist,cdib,0.1,1,19,-0.3794992100022056,3.8877858486175536,0.4254,0.9975555555555555
cifar10mnist,cdib,0.1,1,20,-0.38964374856081874,4.0561756462097165,0.4178,0.9977333333333334
cifar10mnist,cdib,0.1,1,21,-0.3982709580161355,4.048761832427979,0.4218,0.9970222222222223
cifar10mnist,cdib,0.1,1,22,-0.4075297008514404,4.134298111724854,0.4184,0.9969111111111111
cifar10mnist,cdib,0.1,1,23,-0.41539179289991207,4.220528887939453,0.4154,0.9971777777777778
cifar10mnist,cdib,0.1,1,24,-0.4235258339535106,4.285365711975098,0.4152,0.9970222222222223
cifar10mnist,cdib,0.1,1,25,-0.4313803287852894,4.338757121276855,0.4164,0.9967777777777778
cifar10mnist,cdib,0.1,1,26,-0.4386664274475791,4.3531895484924314,0.4152,0.9966444444444444
cifar10mnist,cdib,0.1,1,27,-0.4437685324668884,4.447751968383789,0.416,0.9971777777777778
cifar10mnist,cdib,0.1,1,28,-0.45087438088330356,4.476356694793701,0.415,0.9964888888888889
cifar10mnist,cdib,0.1,1,29,-0.457903605075316,4.578247231292725,0.4126,0.9964666666666666
cifar10mnist,cdib,0.1,1,30,-0.4643348411213268,4.567707611846924,0.416,0.9965555555555555
cifar10mnist,cdib,0.1,1,31,-0.4724311764196916,4.6064525276184085,0.4152,0.9963333333333333
cifar10mnist,cdib,0.1,1,32,-0.47788471093611284,4.667555465698242,0.4164,0.9963555555555555
cifar10mnist,cdib,0.1,1,33,-0.48324239379709416,4.705828274536133,0.4132,0.9962888888888889
cifar10mnist,cdib,0.1,1,34,-0.48706588300358167,4.725567576599121,0.4148,0.9964888888888889
cifar10mnist,cdib,0.1,1,35,-0.49172038575952703,4.7423287162780765,0.4148,0.9959777777777777
cifar10mnist,cdib,0.1,1,36,-0.4956880822051655,4.770276638793946,0.4136,0.9962666666666666
cifar10mnist,cdib,0.1,1,37,-0.4990764976501465,4.8363439735412594,0.4116,0.9963777777777778
cifar10mnist,cdib,0.1,1,38,-0.503668495390632,4.859065821838379,0.4118,0.9962444444444445
cifar10mnist,cdib,0.1,1,39,-0.5086893719846552,4.887830432891846,0.4128,0.9961555555555556
cifar10mnist,cdib,0.1,1,40,-0.5119286932034925,4.923557966613769,0.4132,0.9962666666666666
cifar10mnist,cdib,0.1,1,41,-0.515773003023321,4.96702827835083,0.4106,0.9960222222222223
cifar10mnist,cdib,0.1,1,42,-0.5185882297602566,4.934724578094483,0.413,0.9957777777777778
cifar10mnist,cdib,0.1,1,43,-0.5208569066221064,4.960700565338135,0.412,0.9958444444444444
cifar10mnist,cdib,0.1,1,44,-0.5245109730807218,4.996328099060059,0.4114,0.9959111111111111
cifar10mnist,cdib,0.1,1,45,-0.5273149438337846,5.008991491699219,0.411,0.9958666666666667
cifar10mnist,cdib,0.1,1,46,-0.5293127921624617,5.024629859161377,0.4114,0.9958
cifar10mnist,cdib,0.1,1,47,-0.532108623270555,5.048429695892334,0.411,0.9961111111111111
cifar10mnist,cdib,0.1,1,48,-0.5343777923497287,5.060373450469971,0.4114,0.9957777777777778
cifar10mnist,cdib,0.1,1,49,-0.5376088444189592,5.094904400634766,0.4108,0.9958888888888889
cifar10mnist,cdib,0.1,1,50,-0.539628241296248,5.102370175933838,0.4124,0.9958888888888889
cifar10mnist,cdib,0.1,1,51,-0.5423865225791931,5.096376770782471,0.4134,0.9958222222222223
cifar10mnist,cdib,0.1,1,52,-0.5431603947379372,5.138906677246093,0.4094,0.996
cifar10mnist,cdib,0.1,1,53,-0.5459126999681646,5.155639276123047,0.4088,0.9959777777777777
cifar10mnist,cdib,0.1,1,54,-0.5473959366971797,5.142437618255615,0.4116,0.9956666666666667
cifar10mnist,cdib,0.1,1,55,-0.5492368307287043,5.158045046234131,0.4114,0.9960444444444444
cifar10mnist,cdib,0.1,1,56,-0.550588247793371,5.1789951950073245,0.4088,0.9957555555555555
cifar10mnist,cdib,0.1,1,57,-0.5517278694846414,5.197033551025391,0.4094,0.9959777777777777
cifar10mnist,cdib,0.1,1,58,-0.553179556534507,5.202016410827636,0.4104,0.9959333333333333
cifar10mnist,cdib,0.1,1,59,-0.5556864212036133,5.189876693725586,0.4114,0.9955333333333334
cifar10mnist,cdib,0.1,1,60,-0.5561481240445917,5.20936950302124,0.4102,0.9958888888888889
cifar10mnist,cdib,0.1,1,61,-0.5571768899570811,5.216383869934082,0.41,0.996
cifar10mnist,cdib,0.1,1,62,-0.5581120508800853,5.252325988006592,0.4078,0.9964222222222222
cifar10mnist,cdib,0.1,1,63,-0.5598839309692383,5.238379012298584,0.408,0.9958666666666667
cifar10mnist,cdib,0.1,1,64,-0.5606858425097032,5.248222476959229,0.409,0.9957777777777778
cifar10mnist,cdib,0.1,1,65,-0.5619226661595431,5.2390765266418455,0.4114,0.9958666666666667
cifar10mnist,cdib,0.1,1,66,-0.5627248148311268,5.253994541168213,0.4078,0.9959777777777777
cifar10mnist,cdib,0.1,1,67,-0.5635458151383833,5.250924451446533,0.409,0.9960444444444444
cifar10mnist,cdib,0.1,1,68,-0.5637851261268962,5.260085707855224,0.4098,0.9960444444444444
cifar10mnist,cdib,0.1,1,69,-0.5652121020750566,5.268391778564453,0.4092,0.9960444444444444
cifar10mnist,cdib,0.1,1,70,-0.5659107896718112,5.265253293609619,0.4102,0.9958888888888889
cifar10mnist,cdib,0.1,1,71,-0.5666104852416298,5.271015446472168,0.409,0.9959333333333333
cifar10mnist,cdib,0.1,1,72,-0.5673321006081321,5.281320922088623,0.4084,0.9959555555555556
cifar10mnist,cdib,0.1,1,73,-0.5675171069101854,5.2873614936828615,0.4098,0.9961333333333333
cifar10mnist,cdib,0.1,1,74,-0.5685980771151457,5.2926562324523925,0.4104,0.9959777777777777
cifar10mnist,cdib,0.1,1,75,-0.569295743855563,5.306521931457519,0.4074,0.9962444444444445
cifar10mnist,cdib,0.1,1,76,-0.5702008456403559,5.3053849540710445,0.408,0.9957555555555555
cifar10mnist,cdib,0.1,1,77,-0.5702373849435286,5.303491631317138,0.4108,0.9959777777777777
cifar10mnist,cdib,0.1,1,78,-0.5708888754844665,5.306868522644043,0.4088,0.9959777777777777
cifar10mnist,cdib,0.1,1,79,-0.5716564901178534,5.3141816596984865,0.408,0.9958222222222223
cifar10mnist,cdib,0.1,1,80,-0.5721156898498535,5.315155110931396,0.4084,0.9958666666666667
cifar10mnist,cdib,0.1,1,81,-0.5722226276397705,5.322882999420166,0.4076,0.9960888888888889
cifar10mnist,cdib,0.1,1,82,-0.5732338795488531,5.319807744598388,0.4088,0.9958888888888889
cifar10mnist,cdib,0.1,1,83,-0.5733156497955322,5.320159762573242,0.4086,0.9958888888888889
cifar10mnist,cdib,0.1,1,84,-0.5735071309176358,5.325027062225342,0.408,0.996
cifar10mnist,cdib,0.1,1,85,-0.5741780170700767,5.32790458908081,0.409,0.9959555555555556
cifar10mnist,cdib,0.1,1,86,-0.57461211605939,5.330542405700683,0.4088,0.9959555555555556
cifar10mnist,cdib,0.1,1,87,-0.5747825383012946,5.330422881317139,0.4098,0.9958888888888889
cifar10mnist,cdib,0.1,1,88,-0.5753490140308033,5.329116483306885,0.409,0.9958
cifar10mnist,cdib,0.1,1,89,-0.5748976417281411,5.334891625976563,0.4088,0.9962
cifar10mnist,cdib,0.1,1,90,-0.5755586882677945,5.342091119384766,0.4078,0.9960222222222223
cifar10mnist,cdib,0.1,1,91,-0.5758954808235168,5.342027252960205,0.4078,0.9958888888888889
cifar10mnist,cdib,0.1,1,92,-0.5764001201369545,5.340966185760498,0.4086,0.9960222222222223
cifar10mnist,cdib,0.1,1,93,-0.5765768749843945,5.34577282333374,0.4086,0.9957777777777778
cifar10mnist,cdib,0.1,1,94,-0.5770748271465301,5.3462468612670895,0.408,0.9958222222222223
cifar10mnist,cdib,0.1,1,95,-0.577057105996392,5.348007034301758,0.4078,0.9960666666666667
cifar10mnist,cdib,0.1,1,96,-0.5772774940490722,5.349492924499511,0.4082,0.9959777777777777
cifar10mnist,cdib,0.1,1,97,-0.5777704715642062,5.350346992492676,0.408,0.9956888888888888
cifar10mnist,cdib,0.1,1,98,-0.5777706363764676,5.349178644561768,0.4084,0.9958888888888889
cifar10mnist,cdib,0.1,1,99,-0.5775807926698164,5.351216585540771,0.408,0.9959555555555556
cifar10mnist,cdib,0.1,2,0,1.250420678658919,1.769090040588379,0.3824,0.4471333333333333
cifar10mnist,cdib,0.1,2,1,0.4680640414758162,1.6911202659606934,0.4252,0.8914
cifar10mnist,cdib,0.1,2,2,0.15446848912652245,1.771446834564209,0.4402,0.9742888888888889
cifar10mnist,cdib,0.1,2,3,0.00449904195395383,1.915323745918274,0.4404,0.9913555555555555
cifar10mnist,cdib,0.1,2,4,-0.07759957914135673,2.039385160446167,0.4382,0.9961555555555556
cifar10mnist,cdib,0.1,2,5,-0.12656659363508224,2.1694102180480956,0.4388,0.998
cifar10mnist,cdib,0.1,2,6,-0.1611860726540739,2.2717255908966063,0.4446,0.9988
cifar10mnist,cdib,0.1,2,7,-0.18653251034563237,2.377782761001587,0.443,0.9991555555555556
cifar10mnist,cdib,0.1,2,8,-0.20825596705133265,2.5102465435028076,0.4438,0.9991333333333333
cifar10mnist,cdib,0.1,2,9,-0.22802187931320883,2.6416184707641603,0.4344,0.9994
cifar10mnist,cdib,0.1,2,10,-0.2442096075144681,2.7158099487304685,0.436,0.9991555555555556
cifar10mnist,cdib,0.1,2,11,-0.25887591350512074,2.8051861515045164,0.4408,0.9992666666666666
cifar10mnist,cdib,0.1,2,12,-0.27318376959453927,2.9303126319885253,0.441,0.9990222222222223
cifar10mnist,cdib,0.1,2,13,-0.2860613040663979,3.0188676319122316,0.4372,0.9989333333333333
cifar10mnist,cdib,0.1,2,14,-0.298466720793464,3.164892094039917,0.4396,0.9989111111111111
cifar10mnist,cdib,0.1,2,15,-0.31238617537238383,3.26721473236084,0.43,0.9983333333333333
cifar10mnist,cdib,0.1,2,16,-0.3243595595706593,3.307789549636841,0.4344,0.9986222222222222
cifar10mnist,cdib,0.1,2,17,-0.33602118526372043,3.4048397762298586,0.4342,0.9986222222222222
cifar10mnist,cdib,0.1,2,18,-0.34822460340586575,3.516881690597534,0.4306,0.9982222222222222
cifar10mnist,cdib,0.1,2,19,-0.3583566319508986,3.584708686828613,0.431,0.9981555555555556
cifar10mnist,cdib,0.1,2,20,-0.3666426628156142,3.6186680210113527,0.4364,0.9980888888888889
cifar10mnist,cdib,0.1,2,21,-0.376011496704275,3.699875603866577,0.4286,0.9980444444444444
cifar10mnist,cdib,0.1,2,22,-0.3822390615289861,3.7938246154785156,0.4314,0.9980444444444444
cifar10mnist,cdib,0.1,2,23,-0.39132367243333294,3.825890515136719,0.4314,0.9978888888888889
cifar10mnist,cdib,0.1,2,24,-0.3984339108987288,3.8314037853240968,0.4268,0.9976666666666667
cifar10mnist,cdib,0.1,2,25,-0.4034018827525052,3.9329500747680664,0.425,0.9978222222222223
cifar10mnist,cdib,0.1,2,26,-0.41137687750729646,3.9672218116760254,0.4286,0.9974888888888889
cifar10mnist,cdib,0.1,2,27,-0.4169429069302299,4.036474043273926,0.4236,0.9974888888888889
cifar10mnist,cdib,0.1,2,28,-0.42323286944302646,4.077044329833984,0.4262,0.9973333333333333
cifar10mnist,cdib,0.1,2,29,-0.42931305534189396,4.119423542785644,0.4246,0.9972
cifar10mnist,cdib,0.1,2,30,-0.4326999943082983,4.174249883270264,0.4212,0.9974888888888889
cifar10mnist,cdib,0.1,2,31,-0.43942955522103744,4.185630483245849,0.4222,0.9970444444444444
cifar10mnist,cdib,0.1,2,32,-0.44367117795944216,4.280876839447021,0.422,0.9973333333333333
cifar10mnist,cdib,0.1,2,33,-0.44787463551001117,4.281731958770752,0.4228,0.9968444444444444
cifar10mnist,cdib,0.1,2,34,-0.4527817133383317,4.32698525314331,0.4184,0.9968666666666667
cifar10mnist,cdib,0.1,2,35,-0.4563648131500591,4.3242739463806155,0.4234,0.9968222222222223
cifar10mnist,cdib,0.1,2,36,-0.4615042633663524,4.379435613250733,0.4224,0.9968444444444444
cifar10mnist,cdib,0.1,2,37,-0.4670165412165902,4.423008370971679,0.4222,0.9968
cifar10mnist,cdib,0.1,2,38,-0.47174118179841473,4.443552310943604,0.4198,0.9968222222222223
cifar10mnist,cdib,0.1,2,39,-0.4744627418864857,4.49269401473999,0.4204,0.9969555555555556
cifar10mnist,cdib,0.1,2,40,-0.47851782774925233,4.495145676422119,0.4196,0.9964666666666666
cifar10mnist,cdib,0.1,2,41,-0.4810492660652507,4.528432306671142,0.4176,0.9966444444444444
cifar10mnist,cdib,0.1,2,42,-0.48405414026433774,4.519668656921387,0.42,0.9960888888888889
cifar10mnist,cdib,0.1,2,43,-0.4859351016478105,4.5658019889831545,0.417,0.9964888888888889
cifar10mnist,cdib,0.1,2,44,-0.489301485711878,4.5645633346557615,0.4204,0.9960888888888889
cifar10mnist,cdib,0.1,2,45,-0.49213823362697257,4.571459878540039,0.4182,0.9965333333333334
cifar10mnist,cdib,0.1,2,46,-0.49346874882091174,4.633170475769043,0.4172,0.9968444444444444
cifar10mnist,cdib,0.1,2,47,-0.496593852372603,4.607973904418945,0.419,0.9959777777777777
cifar10mnist,cdib,0.1,2,48,-0.49806822988336735,4.615623112487793,0.4198,0.9964666666666666
cifar10mnist,cdib,0.1,2,49,-0.5000283994154496,4.671312302398682,0.4172,0.9965111111111111
cifar10mnist,cdib,0.1,2,50,-0.502568522084843,4.6730733543396,0.418,0.9958888888888889
cifar10mnist,cdib,0.1,2,51,-0.504268196513436,4.6819634490966795,0.418,0.9961555555555556
cifar10mnist,cdib,0.1,2,52,-0.5058419323054227,4.692948800659179,0.4176,0.9959777777777777
cifar10mnist,cdib,0.1,2,53,-0.5079856087164445,4.712502772521972,0.4168,0.9962444444444445
cifar10mnist,cdib,0.1,2,54,-0.5090078235626221,4.733649568176269,0.4154,0.996
cifar10mnist,cdib,0.1,2,55,-0.5110710288134488,4.71766619720459,0.4166,0.9958888888888889
cifar10mnist,cdib,0.1,2,56,-0.511926436588981,4.737133176422119,0.4154,0.9960444444444444
cifar10mnist,cdib,0.1,2,57,-0.5132752506429499,4.757155480194092,0.4166,0.9960444444444444
cifar10mnist,cdib,0.1,2,58,-0.514666340342435,4.752977265167236,0.4174,0.9960666666666667
cifar10mnist,cdib,0.1,2,59,-0.5160461539311842,4.772183867645263,0.4146,0.9962444444444445
cifar10mnist,cdib,0.1,2,60,-0.5172182207020847,4.776640068054199,0.415,0.9960222222222223
cifar10mnist,cdib,0.1,2,61,-0.5180051904374903,4.77962945098877,0.4158,0.9959777777777777
cifar10mnist,cdib,0.1,2,62,-0.5193551786812869,4.784423687744141,0.4162,0.996
cifar10mnist,cdib,0.1,2,63,-0.5201663078221408,4.815502205657959,0.4158,0.9962666666666666
cifar10mnist,cdib,0.1,2,64,-0.5216837109609084,4.801742023468018,0.4156,0.996
cifar10mnist,cdib,0.1,2,65,-0.5223012287399985,4.81263028793335,0.415,0.9959333333333333
cifar10mnist,cdib,0.1,2,66,-0.5230645433555949,4.822825522613526,0.4136,0.9961111111111111
cifar10mnist,cdib,0.1,2,67,-0.5239057923577048,4.818348071289062,0.4148,0.9959333333333333
cifar10mnist,cdib,0.1,2,68,-0.5247710034370422,4.823435861206055,0.4156,0.996
cifar10mnist,cdib,0.1,2,69,-0.5253655463738875,4.833611333465576,0.4156,0.9960666666666667
cifar10mnist,cdib,0.1,2,70,-0.5265776539282365,4.841494121551514,0.414,0.9959111111111111
cifar10mnist,cdib,0.1,2,71,-0.527250686714866,4.849355493164063,0.4144,0.9959777777777777
cifar10mnist,cdib,0.1,2,72,-0.5277304416656494,4.839287635040283,0.4148,0.9958888888888889
cifar10mnist,cdib,0.1,2,73,-0.5280143330140548,4.857218165588379,0.4136,0.9959333333333333
cifar10mnist,cdib,0.1,2,74,-0.5291359885389154,4.861976746368408,0.4138,0.9956888888888888
cifar10mnist,cdib,0.1,2,75,-0.5292604116288099,4.8701014793396,0.4134,0.9960222222222223
cifar10mnist,cdib,0.1,2,76,-0.5304342596964403,4.862444342803955,0.4136,0.9956888888888888
cifar10mnist,cdib,0.1,2,77,-0.5302511086290533,4.867163861846924,0.4134,0.9958888888888889
cifar10mnist,cdib,0.1,2,78,-0.5309527548009699,4.8778405830383305,0.4134,0.9961333333333333
cifar10mnist,cdib,0.1,2,79,-0.5321057705619119,4.867741426849365,0.4142,0.9956888888888888
cifar10mnist,cdib,0.1,2,80,-0.5318323590278625,4.879696598052979,0.4136,0.9959333333333333
cifar10mnist,cdib,0.1,2,81,-0.5324127223274925,4.883711557006836,0.4126,0.9958222222222223
cifar10mnist,cdib,0.1,2,82,-0.5328369568304582,4.883936553192139,0.4138,0.9960666666666667
cifar10mnist,cdib,0.1,2,83,-0.5335081402605231,4.886067846679688,0.413,0.9957555555555555
cifar10mnist,cdib,0.1,2,84,-0.5336968963362954,4.89213532409668,0.4128,0.9959111111111111
cifar10mnist,cdib,0.1,2,85,-0.5337282481713729,4.89289319229126,0.413,0.9961777777777778
cifar10mnist,cdib,0.1,2,86,-0.5344061317140406,4.892607912445069,0.4128,0.9958666666666667
cifar10mnist,cdib,0.1,2,87,-0.5346576219472018,4.896834943389893,0.4124,0.9959333333333333
cifar10mnist,cdib,0.1,2,88,-0.5350323461532592,4.895299465942383,0.413,0.9957111111111111
cifar10mnist,cdib,0.1,2,89,-0.5352194417433305,4.901027142333985,0.413,0.9959333333333333
cifar10mnist,cdib,0.1,2,90,-0.5355850798953663,4.905009622955323,0.413,0.9957555555555555
cifar10mnist,cdib,0.1,2,91,-0.5361914450558749,4.906446509552002,0.4126,0.9958888888888889
cifar10mnist,cdib,0.1,2,92,-0.5362360102826899,4.908420973968506,0.4128,0.9959333333333333
cifar10mnist,cdib,0.1,2,93,-0.536536968534643,4.908566575622559,0.4128,0.9958444444444444
cifar10mnist,cdib,0.1,2,94,-0.5367293333747171,4.911023448181153,0.4122,0.9958222222222223
cifar10mnist,cdib,0.1,2,95,-0.5369555631464178,4.912106352996826,0.4126,0.9958888888888889
cifar10mnist,cdib,0.1,2,96,-0.536944405486367,4.911124028015137,0.413,0.9958444444444444
cifar10mnist,cdib,0.1,2,97,-0.5374932038740678,4.915263703918457,0.4128,0.9959555555555556
cifar10mnist,cdib,0.1,2,98,-0.5374688812169162,4.918000994873047,0.4126,0.9958666666666667
cifar10mnist,cdib,0.1,2,99,-0.5378559452923861,4.9185588096618655,0.4132,0.9956666666666667
cifar10mnist,cdib,0.1,0,0,1.1885196477369828,1.7915844942092896,0.3758,0.47715555555555556
cifar10mnist,cdib,0.1,0,1,0.4862365404042331,1.6964593683242797,0.4202,0.8846222222222222
