experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,run,,epochs,train_z_norm_toagg,train_d_H_Q_xCz_toagg,train_h_delta_acc_toagg,train_d_DIQ_xz_toagg,train_H_Q_yCz_toagg,train_DIQ_yz_toagg,valid_z_norm_toagg,valid_h_delta_acc_toagg,valid_H_Q_yCz_toagg,valid_DIQ_yz_toagg,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,valid_loglike_toagg,train_acc_toagg,train_aux_loss_toagg,valid_aux_loss_toagg,valid_d_H_Q_xCz_toagg,valid_d_DIQ_xz_toagg,train_H_zCx_toagg,train_I_xz_toagg,valid_H_zCx_toagg,valid_I_xz_toagg
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,16,1.0998044833540916,,,,0.493515538983047,2.8284124732017517,1.916121094849459,,3.0391175853219003,0.282810438970092,2.593263481140137,9.921074795532226,0.2872,-2.1040255433883517,0.932,2.1198890283703804,6.904644231128085,,,1957.982521057129,211.98890686035156,2082.7883510711085,690.4644400238232
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,17,1.1190232187509537,,,,0.46638946887105703,2.8555385544896126,1.8260406164606666,,3.07325122918293,0.24867679510906243,2.496951530456543,9.688641403198242,0.2826,-2.1279573165908454,0.938,2.02574198320508,6.6376801144545245,,,1981.3313598632812,202.57420253753662,2042.9474327913515,663.7680263640774
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,18,1.1093248389661312,,,,0.4341080328449607,2.887819990515709,1.8207315692476407,,3.0759731872825866,0.24595483700940562,2.3722294902801515,9.629546105957031,0.2872,-2.1303327648866923,0.946,1.9320313073694706,6.57233621815967,,,1984.1237907409668,193.20313501358032,2045.217521521696,657.2336371354996
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,19,1.105313241481781,,,,0.40707119554281235,2.9148568511009216,1.8464212592240352,,3.036925984036391,0.2850020402556012,2.268636800765991,9.61274765625,0.2918,-2.1024130495293067,0.944,1.8599202446639538,6.5982534930964185,,,1989.5208587646484,185.992027759552,2061.010642665207,659.825362284472
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,20,1.09375686571002,,,,0.41532193357124925,2.906606085598469,1.8678350562502624,,3.0670405360543804,0.2548874882376118,2.217303363800049,9.678252822875976,0.2824,-2.125503702171892,0.949,1.7999266050755978,6.6318243445864145,,,1984.6099281311035,179.9926633834839,2074.3306091697355,663.1824459391794
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,21,1.1019012220203876,,,,0.3810254638083279,2.940902553498745,1.8128534935082599,,3.0657524121035435,0.2561756121884486,2.1148019914627074,9.48226949005127,0.2856,-2.1207511475201697,0.954,1.726222038269043,6.439015406711846,,,2000.1808738708496,172.62220811843872,2053.538718059564,643.9015553468352
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,22,1.0922601111233234,,,,0.38685830868780613,2.935069739818573,1.849551501547455,,3.0511777233925597,0.27075030089943275,2.073564648628235,9.549116215515136,0.2824,-2.1137158552736044,0.95,1.6793628111481667,6.516717868246091,,,1994.4967765808105,167.93628454208374,2071.694000827279,651.6718009414187
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,23,1.1002867259085178,,,,0.3477716278284788,2.9741563871502876,1.8876029571909814,,3.048956737396823,0.2729712868951688,1.9803696002960205,9.616777848815918,0.2786,-2.111676307364181,0.968,1.6423934176564217,6.589297675782708,,,2004.445156097412,164.2393455505371,2093.1389595566284,658.9297827459445
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,24,1.0902249850332737,,,,0.3437723661772907,2.9781556576490402,1.8582669815440087,,3.0637830989375994,0.25814492535439265,1.9545953893661498,9.538712530517579,0.2858,-2.122195528336987,0.956,1.6075560599565506,6.49408464826596,,,2003.194164276123,160.7556095123291,2080.6534610432423,649.4084787551005
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,25,1.0910863876342773,,,,0.34212138829752803,2.979806624352932,1.8982381015826182,,3.0553021765058967,0.2666258477860955,1.9023429479598999,9.616356838989258,0.2834,-2.1154426027469335,0.96,1.5617749691009521,6.583968888422486,,,2006.146541595459,156.17750072479248,2101.618202160878,658.3969028740172
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,26,1.0925536714494228,,,,0.31401702435687184,3.0079110264778137,1.8710459318889934,,3.062115048147311,0.2598129761446813,1.8389400997161864,9.521529943847657,0.2824,-2.120559560884908,0.969,1.5253868661820889,6.479774699848928,,,2011.0286674499512,152.53868961334229,2091.6372933357384,647.9774856081434
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,27,1.0896465480327606,,,,0.32558050006628036,2.9963475167751312,1.8572258121648413,,3.0523185076986907,0.26960951659330135,1.8086434288024902,9.462650836181641,0.2866,-2.1131415777776392,0.969,1.4845024645328522,6.432073874078738,,,2014.4104804992676,148.4502501487732,2086.654523132713,643.2074032923218
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,28,1.0878018662333488,,,,0.2669457190204412,3.0549822971224785,1.930632809165177,,3.050829547226049,0.27109847706594287,1.7314371223449707,9.634743858337403,0.284,-2.1121981032114476,0.976,1.4586258009076118,6.605248956923273,,,2014.591049194336,145.8625841140747,2123.3469370459297,660.5249099245497
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,29,1.0860546603798866,,,,0.30536604626104236,3.0165619775652885,1.8669456251107963,,3.0735376974579633,0.2483903268340287,1.7261868619918823,9.462693069458007,0.2832,-2.1286078917656095,0.964,1.4202195443212986,6.4105788826183145,,,2019.2085342407227,142.0219578742981,2095.6187192102907,641.0579038972307
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,30,1.0830071493983269,,,,0.3084275242872536,3.013500526547432,1.8847487215783185,,3.08050480921557,0.24142321507642223,1.7080264959335327,9.507349740600587,0.2868,-2.1330632067158817,0.963,1.4012978225946426,6.447315705050329,,,2017.6223907470703,140.12978553771973,2105.6036221449544,644.7315842938272
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,31,1.0835246182978153,,,,0.28834415576420724,3.033583864569664,1.8700174191954788,,3.0838829635814498,0.23804506071054252,1.6621842708587646,9.456025073242188,0.283,-2.1343642722211777,0.966,1.3726943098008633,6.393355884369771,,,2020.2272033691406,137.2694330215454,2100.2296647964768,639.3356049167123
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,32,1.0783169381320477,,,,0.274933660402894,3.046994350850582,1.8824076994209533,,3.0734762978401915,0.24845172645180089,1.6357088527679444,9.475452351379394,0.2864,-2.1290704285664486,0.976,1.3620283044874668,6.421916591134041,,,2018.1951522827148,136.20283365249634,2105.9862192724922,642.191673521783
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,33,1.0812298469245434,,,,0.2734125084243715,3.048515535891056,1.8970183065742443,,3.083417075454809,0.23851094883718307,1.6119286432266235,9.501134548950196,0.274,-2.136762899411097,0.977,1.3373573869466782,6.4347864290711225,,,2024.0365371704102,133.73574113845825,2115.520315765575,643.4786582995372
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,34,1.0748875513672829,,,,0.27881040843203664,3.043117642402649,1.9064149089679596,,3.071301446598806,0.25062657769318597,1.5944587211608887,9.50218567199707,0.2902,-2.127950063974969,0.968,1.3349913209676743,6.448575742685112,,,2018.3289222717285,133.49913549423218,2120.6245599248605,644.8575894301105
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,35,1.0826562196016312,,,,0.2622163165360689,3.059711717069149,1.9025920637094291,,3.0805007728042115,0.24142725148778052,1.557110855102539,9.49472596282959,0.2816,-2.133455293896608,0.974,1.2933829575777054,6.43430214171197,,,2028.647144317627,129.33829855918884,2119.864393878135,643.4302300131245
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,36,1.0776198990643024,,,,0.27622433053329587,3.045703701674938,1.8530540451122697,,3.0674961630705817,0.25443186122141065,1.5542241497039795,9.343849256896974,0.2826,-2.1237721857909113,0.974,1.2765307426452637,6.296057078489072,,,2026.26517868042,127.65307760238647,2096.8833217742335,629.6057202770452
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,37,1.0715135373175144,,,,0.25165866361930966,3.070269361138344,1.8978659233469872,,3.112513303756714,0.20941472053527832,1.5190467653274535,9.488866455078124,0.284,-2.1535645874015987,0.978,1.2714460268616676,6.398816789031788,,,2023.9036865234375,127.1446053981781,2119.331296495571,639.8816920966859
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,38,1.0778151787817478,,,,0.2519685453735292,3.069959469139576,1.9017318099926992,,3.0661510434120323,0.2557769808799598,1.5062288875579835,9.456767750549316,0.278,-2.1229441641706974,0.983,1.2519036456942558,6.411606175125025,,,2028.2140922546387,125.19036746025085,2121.854989021447,641.160630730307
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,39,1.0767505429685116,,,,0.23666447261348367,3.0852635502815247,1.9072548910311073,,3.057241805799448,0.26468621849254437,1.4722939157485961,9.438935781860351,0.2876,-2.116294141490385,0.984,1.2328144907951355,6.403940176508229,,,2030.0349922180176,123.28145265579224,2126.0889550470242,640.3940315003608
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,40,1.0745497234165668,,,,0.25983274169266224,3.062095284461975,1.891021245604108,,3.074190373633318,0.2477376506586743,1.4772205467224122,9.408955862426758,0.2864,-2.1288484010927378,0.977,1.2200543396174908,6.354755050817113,,,2029.3659744262695,122.0054361820221,2118.940330165207,635.4755186822005
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,41,1.067248348146677,,,,0.24498445983044803,3.0769435465335846,1.9094116171454167,,3.0715067492928476,0.25042127499914474,1.465046914100647,9.456183178710937,0.2852,-2.12600276632756,0.981,1.2136497870087624,6.406171686330419,,,2025.3182258605957,121.36498165130615,2128.0626492834394,640.6171820573746
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,42,1.0823613218963146,,,,0.21859879000112414,3.1033292040228844,1.9198510016605352,,3.095920177022363,0.22600784726962922,1.418419366836548,9.482021057128906,0.2812,-2.142882992953062,0.984,1.1973357647657394,6.408078873992726,,,2036.4484252929688,119.73357844352722,2134.9908999303343,640.8079021478155
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,43,1.0746679902076721,,,,0.25810393365100026,3.0638241171836853,1.899937105026974,,3.0863465366849474,0.23558148760704478,1.4401837167739868,9.416517834472657,0.2896,-2.1354763638325034,0.981,1.1795244999229908,6.353635713552973,,,2032.950496673584,117.95245265960693,2125.399953659932,635.3635872032992
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,44,1.0745810456573963,,,,0.22416675719432533,3.097761258482933,1.8876423023308917,,3.0618502410354127,0.2600777832565794,1.4005197563171388,9.352519973754882,0.2808,-2.119115835245326,0.982,1.1718838550150394,6.313134392355658,,,2032.981044769287,117.18838787078857,2120.898050296079,631.3134545976189
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,45,1.0675589740276337,,,,0.24600882455706596,3.075919196009636,1.9001257875163085,,3.07961387391303,0.24231415037896223,1.4079632749557496,9.395161666870116,0.2756,-2.131179257087037,0.97,1.1617851108312607,6.33740431336081,,,2031.103946685791,116.17851281166077,2127.2468767105393,633.7404439160779
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,46,1.0728764608502388,,,,0.2144662356004119,3.1074617877602577,1.889449424804396,,3.0747559693208926,0.24717205497109965,1.3660051984786987,9.351671398925781,0.283,-2.12778759479858,0.984,1.1519373953342438,6.299100604026941,,,2036.0343551635742,115.1937427520752,2122.7924112696555,629.9100738331011
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,47,1.070387065410614,,,,0.2094846225809306,3.1124434173107147,1.904092113683178,,3.1113929004426213,0.21053512384937068,1.3561063089370728,9.423030516052247,0.2808,-2.15336245022174,0.989,1.1446465216577053,6.334043637962099,,,2036.1087799072266,114.4646544456482,2130.5484969023687,633.4043775424835
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,48,1.0752692520618439,,,,0.2232510424219072,3.0986769646406174,1.8976281084072817,,3.0783235738231878,0.24360445046880444,1.353310031890869,9.369670959472657,0.2844,-2.1294627642369828,0.978,1.128519456833601,6.3150939683246,,,2037.8081665039062,112.85194826126099,2128.1099596934714,631.5094110768312
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,49,1.0694275088608265,,,,0.22070917300879955,3.1012188643217087,1.912408634355873,,3.0982880577160294,0.22363996657596272,1.336483141899109,9.424771588134766,0.2782,-2.1456135718737728,0.986,1.1214704066514969,6.34626391586984,,,2036.1078605651855,112.1470422744751,2136.101976917048,634.6264084737012
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,50,1.067514680325985,,,,0.22754420805722475,3.0943838208913803,1.9164547047037988,,3.0888730264773034,0.23305499781468872,1.3454254188537598,9.422229064941407,0.2744,-2.1369397472403944,0.977,1.118577741086483,6.356445039153859,,,2033.871898651123,111.85777688026428,2137.168468694019,635.6445207535081
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,51,1.0702935233712196,,,,0.21484807459637523,3.107079967856407,1.9114978374189633,,3.1211995835516864,0.2007284407403059,1.3270992908477783,9.434072784423828,0.2824,-2.159887449597381,0.985,1.1093680299818516,6.335911866206272,,,2037.4391059875488,110.93680572509766,2135.231291363953,633.5912011018984
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,52,1.0668491311371326,,,,0.21963666938245296,3.1022913455963135,1.917943778311371,,3.1128084234371305,0.2091196008548615,1.3201135091781617,9.447955624389648,0.278,-2.155893190538883,0.983,1.0999812372028828,6.355889564866473,,,2037.5441551208496,109.99812579154968,2139.0748827502985,635.5889719580389
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,53,1.0655238628387451,,,,0.20960992015898228,3.1123180985450745,1.9245378128282584,,3.0978867764685565,0.2240412478234358,1.3062345943450928,9.439842965698242,0.2816,-2.1439542969105765,0.986,1.0957583412528038,6.364807557148539,,,2035.9994583129883,109.57583713531494,2142.813305508559,636.4807696494328
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,54,1.0692383609712124,,,,0.21766765229403973,3.1042603701353073,1.9200727590330087,,3.083100482916376,0.2388275413756158,1.3011842460632324,9.407271850585937,0.2762,-2.132798501801025,0.984,1.089480385184288,6.3472232924904795,,,2038.67378616333,108.94804048538208,2141.643527474373,634.7223432990396
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,55,1.0690719597041607,,,,0.20819121948443353,3.1137368083000183,1.9186893283941184,,3.1030545295423764,0.2188734947496159,1.2944872131347656,9.416711024475097,0.2914,-2.148687857932597,0.99,1.0839299522340298,6.334153954390508,,,2038.9129180908203,108.39299774169922,2141.022306211435,633.4154087722682
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,56,1.0658664368093014,,,,0.21298157353885472,3.108946457505226,1.9249205741153401,,3.0861186874899893,0.23580933680200272,1.2950081491470338,9.417955838012695,0.2772,-2.13567624364011,0.985,1.0798654854297638,6.354726636485689,,,2036.8784103393555,107.9865517616272,2143.560816673716,635.4726770486042
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,57,1.064796894788742,,,,0.2310388709884137,3.0908891558647156,1.9114646577531365,,3.097835847526599,0.2240921767653933,1.3056152515411377,9.393176647949218,0.2816,-2.1470422263778746,0.98,1.0718936584889889,6.3128249083354975,,,2037.2849731445312,107.18936848640442,2138.50023481041,631.2825053026721
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,58,1.0686610341072083,,,,0.2028834632365033,3.119044542312622,1.919869640830216,,3.074063079372333,0.24786494491965907,1.2724562168121338,9.37958466796875,0.2876,-2.1285113718297333,0.987,1.066822860389948,6.326619840731286,,,2039.7550582885742,106.68228816986084,2141.935186106688,632.6619974124204
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,59,1.0658019930124283,,,,0.2070070302579552,3.114920988678932,1.910408685921104,,3.0874257953303634,0.2345022289616287,1.2685090713500977,9.370069761657716,0.2804,-2.137851272938587,0.993,1.0595170222222805,6.303074446453411,,,2039.621250152588,105.95170378684998,2138.366996230593,630.3074593513635
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,60,1.0626795403659344,,,,0.22476064832881093,3.097167395055294,1.9119180737027697,,3.1028517720046316,0.21907625228736052,1.2869319496154785,9.383805216979981,0.2816,-2.145524511097744,0.977,1.060299526900053,6.306192449703338,,,2037.261157989502,106.02995538711548,2139.0646747176056,630.6192593908613
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,61,1.0634685531258583,,,,0.20456551504321396,3.1173625141382217,1.924383193823942,,3.1039270367592002,0.21800098753279182,1.2622616233825683,9.420834426879884,0.2768,-2.150016515146196,0.984,1.054961308836937,6.3367407306744035,,,2039.2012214660645,105.49613285064697,2145.4585823982384,633.6740876216038
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,62,1.0627991631627083,,,,0.22067901422269642,3.1012490168213844,1.9203300772199206,,3.0917303562164307,0.23019766807556152,1.2697053604125976,9.39396571044922,0.283,-2.140341256051883,0.982,1.0503237042576075,6.323778401514527,,,2038.3438720703125,105.0323736667633,2143.642064185659,632.3778548514008
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,63,1.0652311220765114,,,,0.2177889437880367,3.10413908213377,1.9157351316160458,,3.113256264644064,0.20867175964792822,1.2628794136047363,9.398062969970702,0.2738,-2.156522131739324,0.987,1.0464904941618443,6.304013375264065,,,2040.293857574463,104.6490523815155,2142.109734213276,630.4013516371417
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,64,1.06853748857975,,,,0.19024435034953058,3.1316836774349213,1.9204935192302535,,3.110672744216433,0.2112552800755592,1.2338378047943115,9.412598097229004,0.278,-2.1561218716934323,0.99,1.041571468114853,6.3195254514171815,,,2040.666919708252,104.15714883804321,2144.914443483778,631.9525578006817
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,65,1.069487001746893,,,,0.2004275603685528,3.121500462293625,1.920111599241852,,3.0684370128971756,0.2534910113948166,1.2406547765731812,9.360683959960937,0.2844,-2.1233393772505225,0.99,1.0376935750246048,6.31514071810777,,,2041.8903045654297,103.76936030387878,2144.6150407730393,631.5140859032892
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,66,1.065165601670742,,,,0.20848109712824225,3.1134469509124756,1.9213772138972192,,3.0842977557212685,0.2376302685707238,1.236850866317749,9.381013952636719,0.2794,-2.1368337161174042,0.988,1.0333863571286201,6.31601689879302,,,2041.0163764953613,103.3386378288269,2145.3621748420082,631.6017032307425
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,67,1.0659278184175491,,,,0.19808132736943662,3.1238466799259186,1.9208903942897821,,3.1236971669895635,0.19823085730242881,1.2272650003433228,9.41413490600586,0.275,-2.1634400644078853,0.985,1.028138879686594,6.310207895412566,,,2041.7995300292969,102.8138906955719,2145.824050028613,631.0208056018611
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,68,1.0623879060149193,,,,0.19522094423882663,3.126707099378109,1.908557592683537,,3.0980152506737193,0.22391277361827291,1.2215684690475463,9.350570272827149,0.28,-2.144652015280351,0.99,1.0242638383060694,6.2737214337488645,,,2041.7277870178223,102.42638611793518,2140.1914381282345,627.3721595326806
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,69,1.0691516995429993,,,,0.19499697419814765,3.126931071281433,1.9236527590235328,,3.1206102674933756,0.20131775679861663,1.2190606184005737,9.410694003295898,0.278,-2.1586249923881144,0.988,1.0216140132397413,6.314330128347798,,,2042.639804840088,102.16140294075012,2146.935718706459,631.4330261619227
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,70,1.066336564719677,,,,0.1955288932658732,3.126399114727974,1.9194674917087433,,3.0991550646010477,0.2227729596909444,1.2118023223876953,9.37559962310791,0.2796,-2.145226239878498,0.989,1.0159773919731379,6.298111699948645,,,2042.637897491455,101.5977418422699,2145.6275362634356,629.8111817183768
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,71,1.061446849256754,,,,0.20189743302762508,3.1200305968523026,1.9166750535843478,,3.115450752768547,0.20647727152344528,1.2194433736801147,9.387764706420898,0.2794,-2.1583148453289644,0.986,1.016334168612957,6.291363641714594,,,2040.3322448730469,101.63341999053955,2144.4737152293987,629.1363789746716
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,72,1.0624195262789726,,,,0.19988094503059983,3.1220470890402794,1.926438762124177,,3.10244978309437,0.2194782411976225,1.2148043613433839,9.395078483581543,0.283,-2.1477336507383735,0.988,1.0156578533351421,6.313833136467418,,,2040.9290390014648,101.56578707695007,2148.9905344969147,631.3833272168591
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,73,1.0618381761014462,,,,0.2014753685798496,3.120452657341957,1.9214951035323415,,3.096570081771559,0.22535794252043317,1.2158060321807862,9.377441250610351,0.2832,-2.142859361890331,0.984,1.0133419334888458,6.303815038340866,,,2040.252540588379,101.33419585227966,2146.857900048517,630.3815187101911
