beta,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
0.0,4,140,-0.9847604569695213,6.548085795593262,0.4538,0.9978444444444444
0.0,4,141,-0.9865845157449896,6.511954254150391,0.4542,0.9982666666666666
0.0,4,142,-0.9885446807861328,6.520805303192138,0.4572,0.9983111111111111
0.0,4,143,-0.9889402509862726,6.5161448760986325,0.4556,0.998
0.0,4,144,-0.9872299693194303,6.526686936187744,0.455,0.9982444444444445
0.0,4,145,-0.9889245591597123,6.506240545654297,0.4566,0.9976444444444444
0.0,4,146,-0.9890712262413719,6.536655669403076,0.4548,0.9981555555555556
0.0,4,147,-0.9880096734740518,6.527467072296143,0.4556,0.998
0.0,4,148,-0.9892437403592197,6.540054652404785,0.4558,0.9982
0.0,4,149,-0.990711568147486,6.538720383453369,0.4544,0.998
0.0,4,150,-0.9901084648825905,6.541564614105225,0.4544,0.9980666666666667
0.0,4,151,-0.989150658382069,6.531635311889649,0.455,0.9978444444444444
0.0,4,152,-0.9894675565632907,6.538733234405518,0.4558,0.9979777777777777
0.0,4,153,-0.9915456940390847,6.54381422958374,0.455,0.9980444444444444
0.0,4,154,-0.990360472349687,6.574356122589111,0.4544,0.9977555555555555
0.0,4,155,-0.9907460371624339,6.545024742126465,0.4548,0.9982666666666666
0.0,4,156,-0.9913277043949474,6.552815840911865,0.4544,0.9981777777777778
0.0,4,157,-0.9929504857670177,6.550651536560059,0.4558,0.9979555555555556
0.0,4,158,-0.9938114363063465,6.567674028015137,0.4542,0.9979333333333333
0.0,4,159,-0.991499066101421,6.539882501983643,0.4546,0.9980222222222223
0.0,4,160,-0.9935476680148732,6.5302042953491215,0.455,0.9980666666666667
0.0,4,161,-0.9926252816547046,6.547032582855224,0.4552,0.9978888888888889
0.0,4,162,-0.9949165176218207,6.537054096221924,0.459,0.9981333333333333
0.0,4,163,-0.9937741586164994,6.54574595413208,0.4552,0.9979333333333333
0.0,4,164,-0.9953865418000655,6.546455567932129,0.4544,0.9982
0.0,4,165,-0.9946532727675005,6.509534331512451,0.4596,0.9981333333333333
0.0,4,166,-0.9947742377194492,6.520774601745606,0.4566,0.9978666666666667
0.0,4,167,-0.9957541813243519,6.538616374206543,0.4566,0.9981777777777778
0.0,4,168,-0.9955100127480246,6.538206249237061,0.4548,0.9982666666666666
0.0,4,169,-0.996313431670449,6.594726776123047,0.454,0.998
0.0,4,170,-0.9955010643959046,6.5868567291259765,0.4542,0.9981555555555556
0.0,4,171,-0.9948475502100858,6.5391185745239255,0.4546,0.9980666666666667
0.0,4,172,-0.9926352439013394,6.541461740875244,0.457,0.9978888888888889
0.0,4,173,-0.9964150248614224,6.5760492385864255,0.4534,0.9981333333333333
0.0,4,174,-0.9980949523318897,6.547326962280273,0.455,0.9980888888888889
0.0,4,175,-0.9938321527914568,6.576099240112304,0.4554,0.9981555555555556
0.0,4,176,-0.9968544463937933,6.558010362243652,0.4546,0.9984666666666666
0.0,4,177,-0.9957084354574031,6.515421895599365,0.4556,0.9981777777777778
0.0,4,178,-0.995938492861661,6.568554866027832,0.4532,0.998
0.0,4,179,-0.9952575766476718,6.562520071411133,0.454,0.9980444444444444
0.0,4,180,-0.9966929637215354,6.579531209564209,0.455,0.9979777777777777
0.0,4,181,-0.9945894305662676,6.553977227783203,0.4554,0.9981111111111111
0.0,4,182,-0.9961218188892711,6.5901384330749515,0.4542,0.9977777777777778
0.0,4,183,-0.9986808790727095,6.55866763381958,0.4548,0.9978
0.0,4,184,-0.997774161529541,6.546920686340332,0.4548,0.9980888888888889
0.0,4,185,-0.9982090668418191,6.544980351257324,0.455,0.9986222222222222
0.0,4,186,-0.9993130383925004,6.553644404602051,0.456,0.998
0.0,4,187,-0.9986005456057462,6.534687480926514,0.4546,0.9981111111111111
0.0,4,188,-0.9997141111807389,6.544501108551025,0.455,0.9978888888888889
0.0,4,189,-1.0013008479031649,6.5560757995605465,0.4548,0.9983555555555556
0.0,4,190,-1.0001620033437555,6.554894452667236,0.4556,0.9983333333333333
0.0,4,191,-1.0002137219862504,6.548411769866943,0.4564,0.9982222222222222
0.0,4,192,-0.9983929549477317,6.570901197814941,0.4534,0.9979333333333333
0.0,4,193,-0.9986795771772211,6.568747725677491,0.4548,0.9978888888888889
0.0,4,194,-1.0010906077991832,6.5315862655639645,0.4554,0.9980666666666667
0.0,4,195,-0.9990216167016462,6.5788945281982425,0.455,0.9979333333333333
0.0,4,196,-0.998717498883334,6.561681629180908,0.454,0.9980222222222223
0.0,4,197,-0.9982078662352128,6.539144096374511,0.4562,0.9984444444444445
0.0,4,198,-0.9997909820036455,6.538944213104248,0.4552,0.9981333333333333
0.0,4,199,-0.9972845040754839,6.543177265930176,0.4562,0.9980888888888889
100.0,4,0,1.6117971077485518,2.209796307373047,0.174,0.15602222222222223
100.0,4,1,1.5850537454431708,2.2045883964538575,0.1878,0.1701111111111111
100.0,4,2,1.5808493510332975,2.1994252391815188,0.1556,0.17633333333333334
100.0,4,3,1.5756601110111583,2.194513679885864,0.1818,0.18524444444444443
100.0,4,4,1.570986214360324,2.187517997741699,0.1868,0.19324444444444444
100.0,4,5,1.5660849836869672,2.186648000717163,0.2188,0.19884444444444443
100.0,4,6,1.5612521003376354,2.1749189807891844,0.2146,0.21193333333333333
100.0,4,7,1.5561580110376532,2.170834966659546,0.1952,0.21373333333333333
100.0,4,8,1.5496067160346292,2.160084656906128,0.2208,0.22486666666666666
100.0,4,9,1.5454748114672574,2.1584049194335937,0.2038,0.23
100.0,4,10,1.5398676909880205,2.1444418407440184,0.2444,0.24264444444444444
100.0,4,11,1.5339461732170798,2.145164950942993,0.2306,0.2456888888888889
100.0,4,12,1.5294611834786156,2.1363796619415285,0.2066,0.2524888888888889
100.0,4,13,1.524404019719904,2.1269020320892333,0.2544,0.25122222222222224
100.0,4,14,1.5179433734547008,2.1171075305938722,0.2778,0.2644666666666667
100.0,4,15,1.5121904835440896,2.1130740840911866,0.2782,0.27124444444444445
100.0,4,16,1.5075146176251497,2.099585001373291,0.2856,0.26753333333333335
100.0,4,17,1.5022905553470958,2.1040457820892335,0.29,0.2790888888888889
100.0,4,18,1.4969284612135454,2.093566599273682,0.2748,0.2770666666666667
100.0,4,19,1.4901783870350231,2.086395164871216,0.2468,0.28935555555555553
100.0,4,20,1.4853499138398605,2.0730835132598875,0.2674,0.28973333333333334
100.0,4,21,1.479264342949607,2.069051517868042,0.2926,0.29486666666666667
100.0,4,22,1.4737881556944414,2.0631417755126953,0.2662,0.30064444444444444
100.0,4,23,1.4700425343600187,2.0544361698150633,0.3024,0.30173333333333335
100.0,4,24,1.4635528639013118,2.0496036792755126,0.2848,0.3089777777777778
100.0,4,25,1.4584582603107799,2.0383024360656736,0.3186,0.31435555555555555
100.0,4,26,1.4521791461771185,2.031742658615112,0.2788,0.30724444444444443
100.0,4,27,1.4469875143224542,2.0303492134094236,0.2618,0.3186888888888889
100.0,4,28,1.4430720172188498,2.019043179702759,0.2938,0.31135555555555555
100.0,4,29,1.4379198599208485,2.015221285820007,0.3044,0.32033333333333336
100.0,4,30,1.432998742016879,2.013463377571106,0.2996,0.3212
100.0,4,31,1.429048835251548,2.004273191452026,0.2954,0.3228888888888889
100.0,4,32,1.424367656881159,1.997515336227417,0.3158,0.3238
100.0,4,33,1.4207860919085415,1.9915315977096557,0.3398,0.32406666666666667
100.0,4,34,1.4150593438928778,1.988505947113037,0.3056,0.33142222222222223
100.0,4,35,1.410987485070662,1.9804684846878051,0.3266,0.3327555555555556
100.0,4,36,1.4074969145167957,1.9725772380828857,0.322,0.3275777777777778
100.0,4,37,1.403013800204884,1.9726049587249757,0.3074,0.3322
100.0,4,38,1.4001230162187057,1.9652717435836793,0.3354,0.33524444444444446
100.0,4,39,1.3957037835554642,1.9571622247695923,0.3266,0.3324888888888889
100.0,4,40,1.3926737504265525,1.9521828641891479,0.3372,0.3363333333333333
100.0,4,41,1.3883680846300992,1.9509036590576172,0.3204,0.34128888888888886
100.0,4,42,1.3856935188640247,1.9399455078125,0.3396,0.3395111111111111
100.0,4,43,1.3812376910643145,1.9466237279891967,0.3362,0.3444
100.0,4,44,1.3788280314358798,1.9349262166976928,0.3284,0.3441111111111111
100.0,4,45,1.3745895589308306,1.9366402853012086,0.3352,0.34975555555555554
100.0,4,46,1.372294054551558,1.9322064958572387,0.3498,0.3458888888888889
100.0,4,47,1.3697547057585282,1.924758941268921,0.3438,0.3469333333333333
100.0,4,48,1.3664322604092685,1.9206231990814209,0.3394,0.3474
100.0,4,49,1.3636893860730257,1.917159960746765,0.3424,0.3458222222222222
100.0,4,50,1.360922034367648,1.9168942768096924,0.3322,0.34931111111111113
100.0,4,51,1.3585188776883212,1.912545248413086,0.337,0.3505333333333333
100.0,4,52,1.3555720024629072,1.9067763799667359,0.3368,0.3556
100.0,4,53,1.3536295341665094,1.902931191635132,0.3458,0.35684444444444446
100.0,4,54,1.3509972697344694,1.9032017503738403,0.3444,0.35413333333333336
100.0,4,55,1.3490046350479126,1.898807038116455,0.347,0.3552888888888889
100.0,4,56,1.345816407064958,1.8946192831039428,0.3456,0.35513333333333336
100.0,4,57,1.3436959055120294,1.8911745565414428,0.3264,0.3552888888888889
100.0,4,58,1.3409480240214955,1.8921168865203857,0.3382,0.35877777777777775
100.0,4,59,1.3396866546457464,1.8826245161056518,0.3496,0.3572666666666667
100.0,4,60,1.336765346839211,1.8830946765899659,0.3496,0.3594
100.0,4,61,1.335453404860063,1.8813901885986328,0.3548,0.3602444444444444
100.0,4,62,1.3341473510568793,1.8785334772109985,0.3512,0.35813333333333336
100.0,4,63,1.3326221215681597,1.8811933164596557,0.3452,0.35877777777777775
100.0,4,64,1.3305938662095504,1.8746811250686646,0.3502,0.3625555555555556
100.0,4,65,1.329353136062622,1.8695206569671632,0.3576,0.3611333333333333
100.0,4,66,1.326196512187611,1.8727079660415649,0.3468,0.3638222222222222
100.0,4,67,1.325161629555442,1.8698164638519288,0.349,0.36295555555555553
100.0,4,68,1.324328195398504,1.8679398893356323,0.3502,0.3642888888888889
100.0,4,69,1.3225803084633567,1.8638778535842895,0.356,0.36286666666666667
100.0,4,70,1.3208512054096568,1.8655174640655519,0.3546,0.36286666666666667
100.0,4,71,1.320212347498807,1.8651878623962401,0.3478,0.36402222222222225
100.0,4,72,1.318251319919933,1.8577963306427001,0.3578,0.36386666666666667
100.0,4,73,1.317416880087419,1.851962112045288,0.3606,0.3652222222222222
100.0,4,74,1.3149451390353115,1.8566307163238525,0.3508,0.36595555555555553
100.0,4,75,1.3145912033601241,1.8529972751617432,0.357,0.3652
100.0,4,76,1.313426253821633,1.8488539051055908,0.359,0.3657111111111111
100.0,4,77,1.312765814295682,1.8507786836624145,0.3442,0.36624444444444443
100.0,4,78,1.3107991750717163,1.8465850547790528,0.3608,0.3643777777777778
100.0,4,79,1.3095247080889616,1.8464242734909058,0.3578,0.3679777777777778
100.0,4,80,1.3094150973406704,1.8442159828186035,0.3594,0.36702222222222225
100.0,4,81,1.3076006820505315,1.8451180927276611,0.3544,0.3691111111111111
100.0,4,82,1.3073673539941961,1.8441722871780395,0.3572,0.3668222222222222
100.0,4,83,1.3055415504455565,1.8428068920135499,0.3572,0.36673333333333336
100.0,4,84,1.3048795248898593,1.8441144954681397,0.3602,0.3680888888888889
100.0,4,85,1.3031470861955123,1.8415332092285157,0.3528,0.3685333333333333
100.0,4,86,1.302845093935186,1.8385413078308106,0.3604,0.36904444444444445
100.0,4,87,1.3019347688848322,1.8354098096847533,0.3642,0.3693111111111111
100.0,4,88,1.3011451688246294,1.837321008682251,0.352,0.37046666666666667
100.0,4,89,1.3000610233306884,1.8358430450439454,0.3562,0.36893333333333334
100.0,4,90,1.2995102862098,1.8367722234725952,0.3492,0.3698666666666667
100.0,4,91,1.298896096905795,1.8382583003997803,0.3584,0.3700222222222222
100.0,4,92,1.2981366455945103,1.8330673740386962,0.3614,0.37133333333333335
100.0,4,93,1.2972670981320469,1.8359637172698975,0.3514,0.3698222222222222
100.0,4,94,1.2961995653846048,1.8325450775146483,0.3536,0.37073333333333336
100.0,4,95,1.2961375692540948,1.8309359148025512,0.3556,0.36962222222222224
100.0,4,96,1.2956317304784601,1.8288076587677002,0.3606,0.369
100.0,4,97,1.294367323060469,1.8265768508911133,0.3598,0.3714222222222222
100.0,4,98,1.2938487487966364,1.831185496902466,0.3518,0.36977777777777776
100.0,4,99,1.2938121560356834,1.8253925680160523,0.3626,0.3724
100.0,4,100,1.2927119225415316,1.8286201581954955,0.3562,0.37264444444444444
100.0,4,101,1.2927394205786966,1.8239443389892578,0.3618,0.3715333333333333
100.0,4,102,1.2918141345457597,1.8241917377471923,0.3576,0.3708444444444444
100.0,4,103,1.2910195940711282,1.8261000576019286,0.36,0.373
100.0,4,104,1.2905302084315906,1.8197579370498658,0.3634,0.3718888888888889
100.0,4,105,1.2895116018642079,1.8225084131240845,0.3594,0.3732
100.0,4,106,1.2890523919539019,1.8183296293258666,0.3618,0.3715111111111111
100.0,4,107,1.2888090479937466,1.8210850326538086,0.3556,0.37255555555555553
100.0,4,108,1.2886311935078014,1.819675933456421,0.363,0.37155555555555553
100.0,4,109,1.287736624509638,1.8218275066375733,0.3608,0.3723111111111111
100.0,4,110,1.287739707773382,1.8234458545684815,0.361,0.37444444444444447
100.0,4,111,1.2871101453781129,1.823457320213318,0.3558,0.37264444444444444
100.0,4,112,1.2868735530853272,1.8159082551956176,0.3586,0.3749111111111111
100.0,4,113,1.285816814769398,1.8153045009613038,0.3576,0.3747333333333333
100.0,4,114,1.285563616475192,1.8186221988677977,0.363,0.3750222222222222
100.0,4,115,1.2855870482358065,1.817239649772644,0.3602,0.37324444444444443
100.0,4,116,1.2844035023775968,1.8172258821487426,0.3652,0.3734222222222222
100.0,4,117,1.284573087085377,1.815300000190735,0.3654,0.37366666666666665
100.0,4,118,1.2845062655362216,1.816781841468811,0.3588,0.37344444444444447
100.0,4,119,1.2844649047678167,1.8123118127822877,0.3624,0.3725333333333333
100.0,4,120,1.2833643533359875,1.8137429172515869,0.3644,0.3742666666666667
100.0,4,121,1.2829839467135342,1.8122295314788819,0.3626,0.3752666666666667
100.0,4,122,1.2828571931318804,1.810424582862854,0.3638,0.37444444444444447
100.0,4,123,1.2820374518654563,1.8102978063583375,0.3604,0.3748444444444444
100.0,4,124,1.2823301296754317,1.816199907875061,0.355,0.3744222222222222
100.0,4,125,1.281759163423018,1.8095016122817993,0.3658,0.3746888888888889
100.0,4,126,1.2818530364643443,1.8109974922180176,0.3634,0.3748444444444444
100.0,4,127,1.2811300993139094,1.813104744720459,0.364,0.37693333333333334
100.0,4,128,1.2810062784368341,1.815238163948059,0.363,0.3748666666666667
100.0,4,129,1.280866852170771,1.8107283864974975,0.3652,0.37635555555555555
100.0,4,130,1.2805553764690052,1.8091557634353637,0.3632,0.374
100.0,4,131,1.2803259203303945,1.8103861227035523,0.3624,0.37464444444444445
100.0,4,132,1.27981689342152,1.8112366243362428,0.359,0.3747333333333333
100.0,4,133,1.279332016840848,1.807131226158142,0.3598,0.3755777777777778
100.0,4,134,1.2792590205452659,1.806961177444458,0.3612,0.37444444444444447
100.0,4,135,1.2787511047710072,1.8073456573486328,0.363,0.3761333333333333
100.0,4,136,1.2786858408321033,1.8083907241821289,0.3632,0.3768888888888889
100.0,4,137,1.2787296076341108,1.8081448253631591,0.362,0.3743111111111111
100.0,4,138,1.2783093646656383,1.808460903930664,0.3622,0.3767333333333333
100.0,4,139,1.2781162555867975,1.806378896331787,0.3616,0.3758666666666667
100.0,4,140,1.2782305896932429,1.807855514717102,0.3632,0.37493333333333334
100.0,4,141,1.2777660792090677,1.8062320114135741,0.3632,0.3765777777777778
100.0,4,142,1.2770349980614402,1.8088154802322387,0.3612,0.3755777777777778
100.0,4,143,1.277497629026933,1.8076914581298829,0.365,0.3758222222222222
100.0,4,144,1.277312665384466,1.806742892074585,0.3634,0.3725777777777778
100.0,4,145,1.2768341440720992,1.8068958587646484,0.3636,0.3762666666666667
100.0,4,146,1.2769159951470115,1.8049988925933838,0.364,0.37644444444444447
100.0,4,147,1.2765025778510353,1.8079020908355712,0.3622,0.3767333333333333
100.0,4,148,1.2764499532006004,1.8051925207138062,0.3644,0.3752888888888889
100.0,4,149,1.2761582563573663,1.80483498878479,0.3624,0.3767111111111111
100.0,4,150,1.2763746076757259,1.8060928886413574,0.3622,0.3755777777777778
100.0,4,151,1.276173168962652,1.8070258825302123,0.3652,0.37764444444444445
100.0,4,152,1.2753400090130893,1.804282911300659,0.3638,0.3767333333333333
100.0,4,153,1.2753200036308983,1.8060830457687378,0.3644,0.37633333333333335
100.0,4,154,1.274668645737388,1.806153881263733,0.363,0.37795555555555554
100.0,4,155,1.275353391456604,1.8032131860733032,0.3642,0.37653333333333333
100.0,4,156,1.2749704344662753,1.80629571018219,0.365,0.37662222222222225
100.0,4,157,1.2748727854988793,1.8049212381362916,0.3616,0.37904444444444446
100.0,4,158,1.2745172298778187,1.8032555364608764,0.3638,0.37624444444444444
100.0,4,159,1.274943744572726,1.806627511405945,0.3642,0.376
100.0,4,160,1.2750388432069257,1.804793945503235,0.3652,0.3768444444444444
100.0,4,161,1.2746612151752819,1.8035715070724487,0.3662,0.37677777777777777
100.0,4,162,1.2743489945671775,1.802002541732788,0.3674,0.3768666666666667
100.0,4,163,1.2746518188823353,1.8021516059875489,0.363,0.3772
100.0,4,164,1.2739504529953003,1.801741802406311,0.3636,0.3756888888888889
100.0,4,165,1.2744792798475786,1.8040388807296752,0.365,0.3768222222222222
100.0,4,166,1.2740461229671132,1.8004826204299926,0.3656,0.37644444444444447
100.0,4,167,1.2735367866169323,1.8036061126708984,0.366,0.3777333333333333
100.0,4,168,1.2737556222568858,1.7987979078292846,0.3664,0.37777777777777777
100.0,4,169,1.273376984162764,1.7995821416854858,0.3644,0.37826666666666664
100.0,4,170,1.2731256525733254,1.8043035903930664,0.3632,0.3771111111111111
100.0,4,171,1.273420969321511,1.7994311496734618,0.3644,0.3769111111111111
100.0,4,172,1.273461102659052,1.8020870107650757,0.3624,0.37737777777777776
100.0,4,173,1.2729858516346324,1.7991479187011719,0.363,0.3778444444444444
100.0,4,174,1.2730342063730413,1.8038123077392578,0.3662,0.3764
100.0,4,175,1.2732883165879683,1.797918440437317,0.364,0.3757333333333333
100.0,4,176,1.2729647816918113,1.8027148832321167,0.3652,0.3761555555555556
100.0,4,177,1.2726540988055142,1.7991645025253296,0.3634,0.37762222222222225
100.0,4,178,1.2731051816593517,1.8007967216491698,0.365,0.3764888888888889
100.0,4,179,1.2727004111029885,1.8014171045303344,0.3648,0.3756888888888889
100.0,4,180,1.2726038121656937,1.802786619758606,0.3648,0.3768444444444444
100.0,4,181,1.2720861622897062,1.7999945234298707,0.364,0.3778666666666667
100.0,4,182,1.2722536838531495,1.801739328956604,0.3636,0.37624444444444444
100.0,4,183,1.2725447680213235,1.801508378982544,0.3648,0.3770222222222222
100.0,4,184,1.272199870855158,1.803978701400757,0.361,0.3781555555555556
100.0,4,185,1.2717540087439798,1.8036306106567384,0.3638,0.3771555555555556
100.0,4,186,1.2719057273517955,1.8008026008605957,0.3644,0.3777333333333333
100.0,4,187,1.2720453479420055,1.8033126008987426,0.3642,0.37651111111111113
100.0,4,188,1.2724040204134854,1.7998523138046265,0.365,0.3761555555555556
100.0,4,189,1.2722076911406084,1.798100590133667,0.3652,0.3774888888888889
100.0,4,190,1.2717442870053377,1.8006811330795287,0.363,0.3788666666666667
100.0,4,191,1.2717728608564898,1.7980565391540528,0.3652,0.3756
100.0,4,192,1.2717373686356979,1.803852507019043,0.3636,0.3772
100.0,4,193,1.2717505006790162,1.799600418663025,0.3652,0.3771555555555556
100.0,4,194,1.271442487595298,1.8003098070144654,0.3638,0.37893333333333334
100.0,4,195,1.2720607073870571,1.7985121767044068,0.3638,0.37753333333333333
100.0,4,196,1.2717654332074253,1.7985751127243041,0.3648,0.3762666666666667
100.0,4,197,1.2709790897369384,1.7990642133712769,0.3654,0.37744444444444447
100.0,4,198,1.27107247356068,1.7984165489196777,0.365,0.378
100.0,4,199,1.2718467217705467,1.7986185235977172,0.3646,0.37806666666666666
100.0,1,0,1.6115864402770996,2.195376887893677,0.1646,0.1592
100.0,1,1,1.5788096159328113,2.184717588043213,0.1658,0.16804444444444444
100.0,1,2,1.5724034809285945,2.1759669101715087,0.202,0.17735555555555554
100.0,1,3,1.5653770356091585,2.1653647792816164,0.2214,0.18853333333333333
100.0,1,4,1.5594376675172286,2.159631688308716,0.1954,0.19684444444444443
100.0,1,5,1.5530529734004628,2.1494213161468507,0.24,0.20075555555555555
100.0,1,6,1.5469121782996438,2.146165993118286,0.2142,0.21768888888888888
100.0,1,7,1.5383512851194903,2.1331491641998293,0.2524,0.2252
100.0,1,8,1.5322877040516247,2.1277762756347656,0.2484,0.22855555555555557
100.0,1,9,1.5256605872414328,2.1140013492584226,0.2484,0.2343111111111111
100.0,1,10,1.5177299866242842,2.104125072479248,0.2594,0.24633333333333332
100.0,1,11,1.5107671830264005,2.088597931289673,0.27,0.25882222222222223
100.0,1,12,1.5019934042150325,2.081684803009033,0.2884,0.25677777777777777
100.0,1,13,1.495264034392617,2.0840144172668458,0.2512,0.2616888888888889
100.0,1,14,1.4875452585393731,2.0645504486083985,0.2722,0.2677111111111111
100.0,1,15,1.4796428957332264,2.0543204219818114,0.2684,0.27457777777777775
100.0,1,16,1.4739115945642645,2.0433890003204347,0.2804,0.27495555555555556
100.0,1,17,1.4660816687670621,2.0312259422302246,0.2968,0.2849333333333333
100.0,1,18,1.458843702957847,2.0251693153381347,0.2844,0.2899777777777778
100.0,1,19,1.4531702762950551,2.012569319152832,0.2998,0.288
100.0,1,20,1.4462759963815863,2.006485554122925,0.27,0.2947777777777778
100.0,1,21,1.4409043117349798,1.998436436843872,0.2902,0.29564444444444443
100.0,1,22,1.4342551816940308,1.9900200038909912,0.3158,0.3011333333333333
100.0,1,23,1.430291446876526,1.9801108406066894,0.304,0.3023111111111111
100.0,1,24,1.424003224806352,1.9736166255950929,0.2912,0.30635555555555555
100.0,1,25,1.4182330979087137,1.9658334972381593,0.3164,0.3065555555555556
100.0,1,26,1.4144075124220414,1.9607084476470946,0.3108,0.3078222222222222
100.0,1,27,1.4092604374972257,1.9570695888519287,0.3186,0.31135555555555555
100.0,1,28,1.4052229251688177,1.9543342323303223,0.3092,0.31466666666666665
100.0,1,29,1.4000838600852272,1.9433784128189087,0.2906,0.3171555555555556
100.0,1,30,1.396751793601296,1.9435081436157227,0.3132,0.3158444444444444
100.0,1,31,1.393542707235163,1.9322155033111572,0.3296,0.31975555555555557
100.0,1,32,1.3891621593475343,1.92691174659729,0.3138,0.31982222222222223
100.0,1,33,1.3850731375260787,1.9189178853988647,0.3258,0.3237777777777778
100.0,1,34,1.3826985136899081,1.9241462114334107,0.3206,0.32506666666666667
100.0,1,35,1.378068145162409,1.9132710720062256,0.3274,0.3227333333333333
100.0,1,36,1.3753070107373324,1.914698720550537,0.3218,0.32393333333333335
100.0,1,37,1.3728051980278708,1.9061315376281738,0.3044,0.3266
100.0,1,38,1.369488205944408,1.9022807201385499,0.3188,0.32566666666666666
100.0,1,39,1.3668105386734009,1.8977355916976928,0.3482,0.33126666666666665
100.0,1,40,1.3641163174889304,1.8919775121688842,0.3342,0.3325777777777778
100.0,1,41,1.3617741017254916,1.8885063299179077,0.3396,0.3324
100.0,1,42,1.3590661917252973,1.887890767478943,0.3252,0.3324666666666667
100.0,1,43,1.3569748822645709,1.890240964126587,0.3362,0.3312222222222222
100.0,1,44,1.3540264783685858,1.8803081964492798,0.3286,0.3336
100.0,1,45,1.351265606845509,1.8754948699951173,0.3366,0.3364
100.0,1,46,1.3495390358664772,1.8748435676574706,0.3478,0.33557777777777775
100.0,1,47,1.3472234843514181,1.8653946241378785,0.345,0.3382222222222222
100.0,1,48,1.3457100159384987,1.8662589435577392,0.3418,0.3358
100.0,1,49,1.3432683299498125,1.8688882034301757,0.3336,0.3396888888888889
100.0,1,50,1.340305457722057,1.8657640584945678,0.3324,0.34046666666666664
100.0,1,51,1.3397340374859896,1.859444769859314,0.3492,0.3406222222222222
100.0,1,52,1.3374534583525224,1.8551826635360718,0.352,0.3389111111111111
100.0,1,53,1.336186450177973,1.8558965322494507,0.3522,0.3403555555555556
100.0,1,54,1.3339157009124756,1.8528185344696044,0.3488,0.3434888888888889
100.0,1,55,1.332125242354653,1.857046750831604,0.334,0.3438222222222222
100.0,1,56,1.3303810070384632,1.8526934175491332,0.3586,0.34497777777777777
100.0,1,57,1.3300879113284025,1.847124917602539,0.3456,0.34397777777777777
100.0,1,58,1.3277891915928233,1.843645984840393,0.3512,0.3450666666666667
100.0,1,59,1.3273915032646872,1.8402715953826905,0.3578,0.3446444444444444
100.0,1,60,1.325282242792303,1.8420027099609375,0.3334,0.34302222222222223
100.0,1,61,1.32403877138658,1.8400272947311402,0.352,0.34586666666666666
100.0,1,62,1.3230383260033347,1.8388280290603638,0.349,0.34517777777777775
100.0,1,63,1.3215301850405607,1.8356333917617798,0.356,0.34542222222222224
100.0,1,64,1.3206594611774791,1.8331211156845093,0.3564,0.3469333333333333
100.0,1,65,1.3191305941148237,1.8351174961090089,0.3536,0.34613333333333335
100.0,1,66,1.3187755839087747,1.8337645946502685,0.3534,0.34871111111111114
100.0,1,67,1.3177512113224377,1.8294568574905397,0.3522,0.3484
100.0,1,68,1.3160094690322877,1.8286570383071898,0.3564,0.3480666666666667
100.0,1,69,1.3154792543064464,1.8284793741226197,0.3548,0.3492222222222222
100.0,1,70,1.3142647699529475,1.8264086372375488,0.3502,0.3484
100.0,1,71,1.3134810086337003,1.8281328699111938,0.3562,0.34871111111111114
100.0,1,72,1.3122640107068149,1.8272455949783326,0.3436,0.3508
100.0,1,73,1.3109125010923905,1.8209846082687378,0.3572,0.3492
100.0,1,74,1.3106576895453712,1.8251706462860107,0.3612,0.35088888888888886
100.0,1,75,1.310406640885093,1.8227620195388794,0.3474,0.3495111111111111
100.0,1,76,1.309120030784607,1.821839333152771,0.3544,0.3517777777777778
100.0,1,77,1.3079977577556263,1.8213745628356934,0.345,0.35015555555555555
100.0,1,78,1.308444130082564,1.8206436227798461,0.3652,0.35157777777777777
100.0,1,79,1.3073590556058017,1.8176144693374634,0.3484,0.35173333333333334
100.0,1,80,1.306834287851507,1.813140358543396,0.3642,0.35015555555555555
100.0,1,81,1.3055451544848355,1.8128385215759277,0.3624,0.35255555555555557
100.0,1,82,1.3056320514332165,1.8169384023666382,0.3442,0.353
100.0,1,83,1.3041910010251132,1.814546586227417,0.3566,0.35324444444444447
100.0,1,84,1.3036992514003407,1.8127595666885377,0.3636,0.3509111111111111
100.0,1,85,1.3024288461511786,1.8122527044296264,0.3548,0.3529333333333333
100.0,1,86,1.3030578056508844,1.8101156183242797,0.3582,0.35284444444444446
100.0,1,87,1.301494288184426,1.8066096502304076,0.3614,0.3534
100.0,1,88,1.3008796332099222,1.8110915277481079,0.3592,0.35644444444444445
100.0,1,89,1.3006380965146151,1.8065763750076294,0.3596,0.35515555555555556
100.0,1,90,1.3000936119252986,1.8066336671829224,0.366,0.3544888888888889
100.0,1,91,1.2997198564702814,1.8059497501373292,0.3664,0.3545333333333333
100.0,1,92,1.299304025147178,1.8055686677932739,0.3618,0.3536888888888889
100.0,1,93,1.2982465073498812,1.806797871398926,0.364,0.3536
100.0,1,94,1.297736612077193,1.8051864795684816,0.356,0.3556888888888889
100.0,1,95,1.2979116938677702,1.802569969177246,0.3626,0.3555333333333333
100.0,1,96,1.2974811323339288,1.8030126390457153,0.3572,0.35457777777777777
100.0,1,97,1.2968754865646361,1.80618858127594,0.364,0.3558
100.0,1,98,1.2963025820472023,1.8005049205780028,0.3676,0.35613333333333336
